factura_id,cliente_id,fecha_factura,monto,estado_pago
F2169,C2169,2025-03-16,185.41,Cobrado
F2170,C2170,2025-04-05,138.41,Cobrado
F2171,C2171,2025-03-09,323.63,Cobrado
F2172,C2172,2025-03-07,443.73,Pendiente
F2173,C2173,2025-03-31,415.47,Pendiente
F2174,C2174,2025-03-16,150.29,Pendiente
F2175,C2175,2025-03-30,76.63,Pendiente
F2176,C2176,2025-03-17,342.82,Cobrado
F2177,C2177,2025-03-11,278.23,Cobrado
F2178,C2178,2025-04-03,339.56,Cobrado
F2179,C2179,2025-04-04,391.24,Pendiente
F2180,C2180,2025-04-03,443.41,Cobrado
F2181,C2181,2025-03-30,292.3,Pendiente
F2182,C2182,2025-03-27,71.23,Pendiente
F2183,C2183,2025-03-27,453.96,Pendiente
F2184,C2184,2025-04-02,432.19,Pendiente
F2185,C2185,2025-03-09,456.37,Cobrado
F2186,C2186,2025-03-14,109.71,Cobrado
F2187,C2187,2025-04-02,376.21,Cobrado
F2188,C2188,2025-04-02,308.13,Pendiente
F2189,C2189,2025-04-03,109.15,Cobrado
F2190,C2190,2025-03-28,425.38,Pendiente
F2191,C2191,2025-03-31,321.97,Cobrado
F2192,C2192,2025-03-11,420.92,Cobrado
F2193,C2193,2025-04-05,74.4,Pendiente
F2194,C2194,2025-03-07,228.63,Pendiente
F2195,C2195,2025-04-01,61.34,Pendiente
F2196,C2196,2025-03-07,465.36,Cobrado
F2197,C2197,2025-03-23,69.58,Cobrado
F2198,C2198,2025-04-05,185.55,Cobrado
F2199,C2199,2025-03-30,466.02,Cobrado
F2200,C2200,2025-03-11,440.52,Cobrado
F2201,C2201,2025-03-06,195.67,Pendiente
F2202,C2202,2025-03-09,278.32,Cobrado
F2203,C2203,2025-03-29,175.53,Cobrado
F2204,C2204,2025-03-25,217.05,Cobrado
F2205,C2205,2025-03-28,348.45,Pendiente
F2206,C2206,2025-04-05,167.01,Cobrado
F2207,C2207,2025-04-02,376.26,Pendiente
F2208,C2208,2025-04-05,240.09,Cobrado
F2209,C2209,2025-03-22,363.34,Pendiente
F2210,C2210,2025-03-23,169.12,Cobrado
F2211,C2211,2025-03-28,279.93,Pendiente
F2212,C2212,2025-03-21,64.95,Pendiente
F2213,C2213,2025-03-05,92.58,Pendiente
F2214,C2214,2025-03-26,475.13,Pendiente
F2215,C2215,2025-03-23,222.9,Pendiente
F2216,C2216,2025-03-17,195.16,Cobrado
F2217,C2217,2025-03-11,417.22,Cobrado
F2218,C2218,2025-03-11,122.43,Cobrado
F2219,C2219,2025-04-04,493.73,Cobrado
F2220,C2220,2025-03-26,294.25,Cobrado
F2221,C2221,2025-03-19,380.17,Pendiente
F2222,C2222,2025-03-10,423.45,Pendiente
F2223,C2223,2025-03-29,89.01,Pendiente
F2224,C2224,2025-03-24,130.1,Pendiente
F2225,C2225,2025-03-05,310.71,Cobrado
F2226,C2226,2025-03-08,439.18,Cobrado
F2227,C2227,2025-03-28,160.25,Cobrado
F2228,C2228,2025-03-09,361.24,Pendiente
F2229,C2229,2025-04-04,168.62,Pendiente
F2230,C2230,2025-03-27,104.4,Cobrado
F2231,C2231,2025-03-24,248.81,Cobrado
F2232,C2232,2025-03-16,126.67,Cobrado
F2233,C2233,2025-03-17,275.8,Pendiente
F2234,C2234,2025-03-25,342.34,Cobrado
F2235,C2235,2025-04-02,441.45,Cobrado
F2236,C2236,2025-03-22,157.46,Cobrado
F2237,C2237,2025-03-30,112.6,Cobrado
F2238,C2238,2025-04-01,294.55,Cobrado
F2239,C2239,2025-04-02,194.29,Cobrado
F2240,C2240,2025-04-05,293.82,Pendiente
F2241,C2241,2025-03-23,350.78,Cobrado
F2242,C2242,2025-03-18,53.97,Cobrado
F2243,C2243,2025-03-12,384.51,Cobrado
F2244,C2244,2025-03-28,388.59,Cobrado
F2245,C2245,2025-03-18,367.01,Pendiente
F2246,C2246,2025-03-12,484.72,Cobrado
F2247,C2247,2025-03-17,423.68,Pendiente
F2248,C2248,2025-03-24,254.07,Pendiente
F2249,C2249,2025-03-20,424.64,Pendiente
F2250,C2250,2025-03-24,218.54,Cobrado
F2251,C2251,2025-04-03,134.74,Pendiente
F2252,C2252,2025-03-31,387.54,Cobrado
F2253,C2253,2025-03-14,383.99,Pendiente
F2254,C2254,2025-03-07,414.78,Pendiente
F2255,C2255,2025-03-13,489.37,Cobrado
F2256,C2256,2025-03-31,158.54,Cobrado
F2257,C2257,2025-03-23,66.7,Pendiente
F2258,C2258,2025-03-13,99.0,Cobrado
F2259,C2259,2025-03-15,221.99,Pendiente
F2260,C2260,2025-03-24,123.97,Cobrado
F2261,C2261,2025-03-30,158.39,Pendiente
F2262,C2262,2025-04-04,467.8,Pendiente
F2263,C2263,2025-03-15,372.21,Cobrado
F2264,C2264,2025-03-07,155.19,Pendiente
F2265,C2265,2025-03-09,374.74,Pendiente
F2266,C2266,2025-03-15,81.67,Cobrado
F2267,C2267,2025-03-19,384.09,Cobrado
F2268,C2268,2025-03-30,314.92,Pendiente
F2269,C2269,2025-03-08,404.58,Pendiente
F2270,C2270,2025-03-24,494.47,Cobrado
F2271,C2271,2025-03-19,319.49,Pendiente
F2272,C2272,2025-03-20,63.95,Pendiente
F2273,C2273,2025-03-21,235.98,Pendiente
F2274,C2274,2025-03-20,195.22,Cobrado
F2275,C2275,2025-04-05,84.59,Pendiente
F2276,C2276,2025-03-20,384.73,Cobrado
F2277,C2277,2025-03-30,460.26,Cobrado
F2278,C2278,2025-03-22,248.72,Cobrado
F2279,C2279,2025-03-10,285.46,Cobrado
F2280,C2280,2025-03-18,468.76,Cobrado
F2281,C2281,2025-03-31,173.18,Cobrado
F2282,C2282,2025-03-18,492.37,Cobrado
F2283,C2283,2025-03-25,387.81,Cobrado
F2284,C2284,2025-03-10,377.0,Cobrado
F2285,C2285,2025-03-21,99.42,Cobrado
F2286,C2286,2025-03-06,418.37,Pendiente
F2287,C2287,2025-04-05,263.61,Cobrado
F2288,C2288,2025-04-05,323.17,Cobrado
F2289,C2289,2025-03-18,213.44,Cobrado
F2290,C2290,2025-04-03,343.43,Pendiente
F2291,C2291,2025-04-04,418.68,Pendiente
F2292,C2292,2025-03-27,220.94,Cobrado
F2293,C2293,2025-03-06,124.42,Pendiente
F2294,C2294,2025-03-15,427.05,Cobrado
F2295,C2295,2025-03-09,495.11,Cobrado
F2296,C2296,2025-04-04,99.83,Pendiente
F2297,C2297,2025-03-13,152.87,Cobrado
F2298,C2298,2025-03-15,54.84,Pendiente
F2299,C2299,2025-03-19,481.38,Pendiente
F2300,C2300,2025-03-09,169.89,Pendiente
F2301,C2301,2025-04-03,287.1,Pendiente
F2302,C2302,2025-03-15,325.28,Cobrado
F2303,C2303,2025-03-22,51.88,Cobrado
F2304,C2304,2025-03-11,493.24,Pendiente
F2305,C2305,2025-03-24,282.43,Cobrado
F2306,C2306,2025-04-03,387.33,Pendiente
F2307,C2307,2025-03-13,384.87,Cobrado
F2308,C2308,2025-04-03,221.1,Pendiente
F2309,C2309,2025-03-09,175.85,Pendiente
F2310,C2310,2025-03-17,81.85,Cobrado
F2311,C2311,2025-03-20,246.31,Cobrado
F2312,C2312,2025-03-21,210.66,Cobrado
F2313,C2313,2025-03-08,288.68,Cobrado
F2314,C2314,2025-03-31,454.18,Cobrado
F2315,C2315,2025-03-09,80.45,Cobrado
F2316,C2316,2025-03-15,186.6,Pendiente
F2317,C2317,2025-03-10,201.22,Pendiente
F2318,C2318,2025-03-24,208.85,Cobrado
F2319,C2319,2025-04-03,181.38,Pendiente
F2320,C2320,2025-03-27,274.2,Pendiente
F2321,C2321,2025-03-12,157.9,Pendiente
F2322,C2322,2025-03-18,60.78,Pendiente
F2323,C2323,2025-03-27,374.68,Cobrado
F2324,C2324,2025-03-19,163.15,Cobrado
F2325,C2325,2025-04-01,154.31,Pendiente
F2326,C2326,2025-04-02,282.75,Pendiente
F2327,C2327,2025-03-09,296.49,Pendiente
F2328,C2328,2025-04-01,122.74,Cobrado
F2329,C2329,2025-03-08,386.1,Cobrado
F2330,C2330,2025-03-22,256.8,Pendiente
F2331,C2331,2025-03-06,418.19,Cobrado
F2332,C2332,2025-03-23,205.21,Cobrado
F2333,C2333,2025-03-28,383.59,Cobrado
F2334,C2334,2025-03-14,141.89,Pendiente
F2335,C2335,2025-03-15,461.8,Cobrado
F2336,C2336,2025-03-06,305.89,Cobrado
F2337,C2337,2025-03-23,186.43,Cobrado
F2338,C2338,2025-03-29,92.8,Cobrado
F2339,C2339,2025-04-03,340.48,Cobrado
F2340,C2340,2025-03-30,273.17,Cobrado
F2341,C2341,2025-04-02,328.82,Cobrado
F2342,C2342,2025-03-06,383.59,Pendiente
F2343,C2343,2025-03-11,468.96,Cobrado
F2344,C2344,2025-03-20,86.09,Pendiente
F2345,C2345,2025-03-05,67.82,Cobrado
F2346,C2346,2025-03-13,329.61,Pendiente
F2347,C2347,2025-03-15,429.41,Cobrado
F2348,C2348,2025-03-10,153.22,Cobrado
F2349,C2349,2025-03-16,135.69,Pendiente
F2350,C2350,2025-03-28,353.13,Cobrado
F2351,C2351,2025-03-30,274.23,Pendiente
F2352,C2352,2025-03-15,311.61,Pendiente
F2353,C2353,2025-03-26,337.53,Cobrado
F2354,C2354,2025-03-08,89.12,Pendiente
F2355,C2355,2025-03-13,460.52,Pendiente
F2356,C2356,2025-03-16,101.91,Pendiente
F2357,C2357,2025-03-14,275.14,Pendiente
F2358,C2358,2025-04-05,312.27,Cobrado
F2359,C2359,2025-03-13,282.16,Pendiente
F2360,C2360,2025-03-10,251.52,Pendiente
F2361,C2361,2025-03-21,79.97,Pendiente
F2362,C2362,2025-03-27,372.51,Cobrado
F2363,C2363,2025-04-04,63.64,Cobrado
F2364,C2364,2025-03-18,78.82,Cobrado
F2365,C2365,2025-03-20,84.9,Pendiente
F2366,C2366,2025-03-30,117.2,Pendiente
F2367,C2367,2025-03-30,386.8,Pendiente
F2368,C2368,2025-04-04,271.5,Pendiente
F2369,C2369,2025-03-27,97.28,Cobrado
F2370,C2370,2025-04-01,432.67,Pendiente
F2371,C2371,2025-03-08,387.8,Cobrado
F2372,C2372,2025-03-05,357.76,Cobrado
F2373,C2373,2025-03-20,472.98,Cobrado
F2374,C2374,2025-03-19,50.99,Cobrado
F2375,C2375,2025-04-01,399.51,Cobrado
F2376,C2376,2025-03-13,337.46,Pendiente
F2377,C2377,2025-03-05,405.78,Cobrado
F2378,C2378,2025-04-02,83.88,Pendiente
F2379,C2379,2025-03-14,70.95,Pendiente
F2380,C2380,2025-03-05,313.26,Pendiente
F2381,C2381,2025-03-21,299.34,Pendiente
F2382,C2382,2025-03-14,314.25,Cobrado
F2383,C2383,2025-04-04,98.52,Pendiente
F2384,C2384,2025-03-07,388.07,Pendiente
F2385,C2385,2025-03-27,406.39,Pendiente
F2386,C2386,2025-04-05,328.15,Pendiente
F2387,C2387,2025-03-25,146.74,Cobrado
F2388,C2388,2025-04-05,367.69,Pendiente
F2389,C2389,2025-04-01,311.53,Cobrado
F2390,C2390,2025-03-24,204.33,Cobrado
F2391,C2391,2025-03-12,364.83,Pendiente
F2392,C2392,2025-03-27,131.75,Pendiente
F2393,C2393,2025-03-28,104.61,Pendiente
F2394,C2394,2025-03-20,454.8,Cobrado
F2395,C2395,2025-03-17,408.12,Pendiente
F2396,C2396,2025-03-11,485.98,Cobrado
F2397,C2397,2025-03-23,326.63,Cobrado
F2398,C2398,2025-03-24,173.14,Pendiente
F2399,C2399,2025-04-04,283.8,Pendiente
F2400,C2400,2025-03-07,362.53,Pendiente
F2401,C2401,2025-03-20,181.87,Cobrado
F2402,C2402,2025-04-01,393.52,Pendiente
F2403,C2403,2025-03-31,456.22,Pendiente
F2404,C2404,2025-04-03,409.08,Cobrado
F2405,C2405,2025-03-17,92.65,Cobrado
F2406,C2406,2025-03-26,300.18,Cobrado
F2407,C2407,2025-03-09,283.33,Pendiente
F2408,C2408,2025-03-25,392.29,Cobrado
F2409,C2409,2025-04-05,155.91,Cobrado
F2410,C2410,2025-03-20,347.26,Cobrado
F2411,C2411,2025-03-26,125.01,Cobrado
F2412,C2412,2025-03-25,153.9,Cobrado
F2413,C2413,2025-03-30,210.5,Cobrado
F2414,C2414,2025-04-05,196.87,Pendiente
F2415,C2415,2025-04-03,398.3,Pendiente
F2416,C2416,2025-03-25,297.53,Cobrado
F2417,C2417,2025-03-26,419.22,Pendiente
F2418,C2418,2025-04-01,276.21,Cobrado
F2419,C2419,2025-04-02,392.71,Cobrado
F2420,C2420,2025-03-07,268.73,Cobrado
F2421,C2421,2025-03-17,429.93,Cobrado
F2422,C2422,2025-03-27,446.8,Cobrado
F2423,C2423,2025-03-26,340.85,Pendiente
F2424,C2424,2025-03-21,386.84,Pendiente
F2425,C2425,2025-03-27,280.14,Pendiente
F2426,C2426,2025-03-10,204.12,Pendiente
F2427,C2427,2025-03-25,337.79,Cobrado
F2428,C2428,2025-03-25,190.48,Pendiente
F2429,C2429,2025-03-18,116.57,Pendiente
F2430,C2430,2025-03-31,203.28,Pendiente
F2431,C2431,2025-03-25,275.03,Pendiente
F2432,C2432,2025-03-14,352.87,Pendiente
F2433,C2433,2025-03-20,245.32,Pendiente
F2434,C2434,2025-03-31,272.27,Cobrado
F2435,C2435,2025-03-14,69.58,Cobrado
F2436,C2436,2025-03-15,67.21,Pendiente
F2437,C2437,2025-03-29,349.08,Cobrado
F2438,C2438,2025-03-22,138.71,Pendiente
F2439,C2439,2025-03-25,140.05,Pendiente
F2440,C2440,2025-03-29,479.57,Cobrado
F2441,C2441,2025-03-21,371.68,Cobrado
F2442,C2442,2025-03-30,435.51,Pendiente
F2443,C2443,2025-03-21,153.95,Cobrado
F2444,C2444,2025-03-08,405.46,Pendiente
F2445,C2445,2025-03-18,443.86,Pendiente
F2446,C2446,2025-03-19,413.22,Cobrado
F2447,C2447,2025-03-16,270.87,Pendiente
F2448,C2448,2025-03-10,320.34,Cobrado
F2449,C2449,2025-03-22,245.35,Cobrado
F2450,C2450,2025-03-17,157.61,Pendiente
F2451,C2451,2025-03-07,203.87,Pendiente
F2452,C2452,2025-03-18,493.04,Pendiente
F2453,C2453,2025-03-10,458.96,Cobrado
F2454,C2454,2025-03-24,198.61,Cobrado
F2455,C2455,2025-04-05,438.41,Pendiente
F2456,C2456,2025-03-09,126.05,Cobrado
F2457,C2457,2025-03-09,76.38,Pendiente
F2458,C2458,2025-03-16,143.54,Cobrado
F2459,C2459,2025-03-29,327.37,Pendiente
F2460,C2460,2025-03-14,378.65,Cobrado
F2461,C2461,2025-03-27,458.96,Pendiente
F2462,C2462,2025-03-06,377.11,Pendiente
F2463,C2463,2025-03-08,371.97,Pendiente
F2464,C2464,2025-03-08,409.95,Cobrado
F2465,C2465,2025-03-29,288.32,Pendiente
F2466,C2466,2025-03-20,351.84,Pendiente
F2467,C2467,2025-03-20,141.12,Cobrado
F2468,C2468,2025-04-05,280.54,Pendiente
F2469,C2469,2025-03-20,260.48,Cobrado
F2470,C2470,2025-03-10,302.1,Pendiente
F2471,C2471,2025-03-06,278.89,Pendiente
F2472,C2472,2025-03-16,234.73,Cobrado
F2473,C2473,2025-03-17,320.01,Pendiente
F2474,C2474,2025-03-13,328.1,Pendiente
F2475,C2475,2025-03-28,380.98,Cobrado
F2476,C2476,2025-03-28,164.94,Pendiente
F2477,C2477,2025-03-28,350.08,Cobrado
F2478,C2478,2025-03-07,268.79,Cobrado
F2479,C2479,2025-03-25,287.18,Cobrado
F2480,C2480,2025-03-20,139.06,Pendiente
F2481,C2481,2025-04-01,84.75,Pendiente
F2482,C2482,2025-04-05,487.95,Cobrado
F2483,C2483,2025-03-11,171.61,Cobrado
F2484,C2484,2025-03-25,195.02,Cobrado
F2485,C2485,2025-04-02,64.05,Pendiente
F2486,C2486,2025-03-08,408.02,Pendiente
F2487,C2487,2025-03-10,86.21,Cobrado
F2488,C2488,2025-03-26,146.81,Pendiente
F2489,C2489,2025-03-24,233.39,Pendiente
F2490,C2490,2025-03-24,114.37,Pendiente
F2491,C2491,2025-03-23,315.38,Cobrado
F2492,C2492,2025-03-29,425.89,Pendiente
F2493,C2493,2025-03-05,344.0,Cobrado
F2494,C2494,2025-03-13,353.77,Cobrado
F2495,C2495,2025-04-01,229.43,Cobrado
F2496,C2496,2025-03-15,372.81,Pendiente
F2497,C2497,2025-04-01,460.35,Pendiente
F2498,C2498,2025-04-01,251.98,Pendiente
F2499,C2499,2025-03-15,432.24,Cobrado
F2500,C2500,2025-03-17,263.78,Cobrado
F2501,C2501,2025-03-23,257.09,Pendiente
F2502,C2502,2025-04-05,270.77,Pendiente
F2503,C2503,2025-03-09,61.31,Pendiente
F2504,C2504,2025-03-28,151.74,Pendiente
F2505,C2505,2025-03-28,173.3,Pendiente
F2506,C2506,2025-03-24,266.37,Cobrado
F2507,C2507,2025-03-27,121.9,Cobrado
F2508,C2508,2025-04-01,391.05,Pendiente
F2509,C2509,2025-03-29,181.18,Pendiente
F2510,C2510,2025-03-28,314.68,Pendiente
F2511,C2511,2025-03-18,466.95,Cobrado
F2512,C2512,2025-03-29,111.68,Cobrado
F2513,C2513,2025-03-19,57.51,Pendiente
F2514,C2514,2025-03-18,354.12,Cobrado
F2515,C2515,2025-03-28,95.15,Pendiente
F2516,C2516,2025-03-22,157.41,Cobrado
F2517,C2517,2025-03-10,454.09,Cobrado
F2518,C2518,2025-03-25,370.22,Pendiente
F2519,C2519,2025-03-12,331.48,Pendiente
F2520,C2520,2025-04-02,476.91,Cobrado
F2521,C2521,2025-04-04,441.16,Cobrado
F2522,C2522,2025-04-02,151.31,Pendiente
F2523,C2523,2025-03-23,311.86,Pendiente
F2524,C2524,2025-03-13,177.19,Pendiente
F2525,C2525,2025-03-14,336.21,Cobrado
F2526,C2526,2025-03-12,166.97,Cobrado
F2527,C2527,2025-03-22,158.79,Pendiente
F2528,C2528,2025-03-30,393.39,Pendiente
F2529,C2529,2025-03-31,79.53,Pendiente
F2530,C2530,2025-03-06,447.77,Pendiente
F2531,C2531,2025-04-03,380.16,Cobrado
F2532,C2532,2025-04-05,324.73,Cobrado
F2533,C2533,2025-03-09,359.24,Pendiente
F2534,C2534,2025-03-18,240.81,Pendiente
F2535,C2535,2025-03-07,226.48,Cobrado
F2536,C2536,2025-03-31,266.77,Cobrado
F2537,C2537,2025-03-21,341.08,Cobrado
F2538,C2538,2025-03-19,390.48,Cobrado
F2539,C2539,2025-03-30,196.58,Pendiente
F2540,C2540,2025-04-01,78.74,Pendiente
F2541,C2541,2025-03-22,434.3,Cobrado
F2542,C2542,2025-04-02,424.33,Cobrado
F2543,C2543,2025-03-08,493.99,Pendiente
F2544,C2544,2025-03-23,68.47,Pendiente
F2545,C2545,2025-03-18,138.81,Pendiente
F2546,C2546,2025-03-12,335.24,Pendiente
F2547,C2547,2025-04-05,404.48,Cobrado
F2548,C2548,2025-03-19,167.59,Pendiente
F2549,C2549,2025-03-06,299.98,Cobrado
F2550,C2550,2025-03-27,234.98,Pendiente
F2551,C2551,2025-03-20,488.6,Cobrado
F2552,C2552,2025-03-23,113.11,Pendiente
F2553,C2553,2025-04-03,463.91,Pendiente
F2554,C2554,2025-03-29,301.1,Pendiente
F2555,C2555,2025-04-05,287.45,Cobrado
F2556,C2556,2025-03-11,218.32,Cobrado
F2557,C2557,2025-03-29,168.51,Cobrado
F2558,C2558,2025-03-09,165.36,Pendiente
F2559,C2559,2025-03-20,176.11,Pendiente
F2560,C2560,2025-03-26,160.35,Pendiente
F2561,C2561,2025-04-03,306.86,Cobrado
F2562,C2562,2025-04-01,345.09,Pendiente
F2563,C2563,2025-03-05,125.59,Pendiente
F2564,C2564,2025-03-28,84.79,Pendiente
F2565,C2565,2025-03-09,135.73,Cobrado
F2566,C2566,2025-03-05,123.04,Cobrado
F2567,C2567,2025-03-19,479.99,Cobrado
F2568,C2568,2025-04-03,124.03,Cobrado
F2569,C2569,2025-03-21,461.51,Cobrado
F2570,C2570,2025-03-15,55.67,Pendiente
F2571,C2571,2025-03-25,319.98,Pendiente
F2572,C2572,2025-03-08,139.98,Cobrado
F2573,C2573,2025-03-15,156.67,Pendiente
F2574,C2574,2025-03-24,260.94,Pendiente
F2575,C2575,2025-03-06,198.36,Cobrado
F2576,C2576,2025-03-30,320.24,Cobrado
F2577,C2577,2025-03-13,167.28,Cobrado
F2578,C2578,2025-03-16,406.37,Cobrado
F2579,C2579,2025-03-13,287.19,Pendiente
F2580,C2580,2025-03-06,87.07,Pendiente
F2581,C2581,2025-03-15,382.77,Cobrado
F2582,C2582,2025-03-09,294.67,Pendiente
F2583,C2583,2025-03-28,84.02,Pendiente
F2584,C2584,2025-03-18,67.22,Pendiente
F2585,C2585,2025-03-29,138.24,Cobrado
F2586,C2586,2025-04-04,162.33,Cobrado
F2587,C2587,2025-04-03,368.4,Pendiente
F2588,C2588,2025-03-22,403.85,Pendiente
F2589,C2589,2025-03-28,79.83,Pendiente
F2590,C2590,2025-03-05,53.95,Pendiente
F2591,C2591,2025-03-29,197.45,Cobrado
F2592,C2592,2025-03-30,204.37,Cobrado
F2593,C2593,2025-03-28,337.84,Pendiente
F2594,C2594,2025-03-10,242.63,Pendiente
F2595,C2595,2025-03-26,449.18,Cobrado
F2596,C2596,2025-03-21,190.53,Pendiente
F2597,C2597,2025-04-02,312.22,Pendiente
F2598,C2598,2025-03-20,398.0,Cobrado
F2599,C2599,2025-03-09,194.64,Cobrado
F2600,C2600,2025-03-26,143.61,Cobrado
F2601,C2601,2025-03-24,486.99,Pendiente
F2602,C2602,2025-03-24,390.1,Pendiente
F2603,C2603,2025-03-21,461.45,Pendiente
F2604,C2604,2025-03-15,86.53,Pendiente
F2605,C2605,2025-03-17,90.09,Cobrado
F2606,C2606,2025-03-29,52.28,Cobrado
F2607,C2607,2025-03-14,434.99,Pendiente
F2608,C2608,2025-03-22,349.13,Cobrado
F2609,C2609,2025-04-05,476.88,Cobrado
F2610,C2610,2025-03-06,278.4,Pendiente
F2611,C2611,2025-03-23,485.17,Cobrado
F2612,C2612,2025-03-26,467.62,Pendiente
F2613,C2613,2025-03-19,129.29,Cobrado
F2614,C2614,2025-03-15,385.53,Cobrado
F2615,C2615,2025-03-18,464.26,Cobrado
F2616,C2616,2025-03-18,315.82,Cobrado
F2617,C2617,2025-03-16,454.54,Cobrado
F2618,C2618,2025-03-19,225.76,Cobrado
F2619,C2619,2025-03-16,287.07,Pendiente
F2620,C2620,2025-03-31,465.35,Pendiente
F2621,C2621,2025-03-19,426.87,Cobrado
F2622,C2622,2025-03-16,288.1,Pendiente
F2623,C2623,2025-03-31,82.79,Pendiente
F2624,C2624,2025-03-20,73.21,Pendiente
F2625,C2625,2025-03-06,320.2,Cobrado
F2626,C2626,2025-03-25,114.61,Pendiente
F2627,C2627,2025-03-20,454.88,Cobrado
F2628,C2628,2025-03-05,258.19,Pendiente
F2629,C2629,2025-03-13,427.25,Pendiente
F2630,C2630,2025-03-05,121.93,Pendiente
F2631,C2631,2025-03-31,417.6,Pendiente
F2632,C2632,2025-03-31,101.96,Cobrado
F2633,C2633,2025-03-25,399.97,Cobrado
F2634,C2634,2025-03-26,324.83,Pendiente
F2635,C2635,2025-03-07,264.39,Cobrado
F2636,C2636,2025-03-20,166.4,Pendiente
F2637,C2637,2025-03-16,145.05,Cobrado
F2638,C2638,2025-03-21,161.4,Pendiente
F2639,C2639,2025-03-11,468.27,Pendiente
F2640,C2640,2025-03-14,171.31,Cobrado
F2641,C2641,2025-04-01,306.72,Cobrado
F2642,C2642,2025-03-27,437.23,Pendiente
F2643,C2643,2025-03-29,78.45,Cobrado
F2644,C2644,2025-03-05,81.99,Pendiente
F2645,C2645,2025-03-19,452.26,Pendiente
F2646,C2646,2025-03-07,66.59,Cobrado
F2647,C2647,2025-04-03,342.89,Cobrado
F2648,C2648,2025-03-19,162.36,Pendiente
F2649,C2649,2025-03-20,295.14,Pendiente
F2650,C2650,2025-03-23,162.52,Cobrado
F2651,C2651,2025-03-24,129.3,Cobrado
F2652,C2652,2025-04-01,77.96,Pendiente
F2653,C2653,2025-03-25,322.85,Pendiente
F2654,C2654,2025-03-29,379.5,Pendiente
F2655,C2655,2025-03-30,260.72,Pendiente
F2656,C2656,2025-04-02,175.15,Pendiente
F2657,C2657,2025-03-19,281.95,Pendiente
F2658,C2658,2025-04-05,359.02,Cobrado
F2659,C2659,2025-03-25,92.83,Pendiente
F2660,C2660,2025-03-13,328.54,Pendiente
F2661,C2661,2025-03-20,294.73,Cobrado
F2662,C2662,2025-03-17,491.29,Cobrado
F2663,C2663,2025-03-12,223.3,Cobrado
F2664,C2664,2025-03-27,53.11,Pendiente
F2665,C2665,2025-04-05,457.17,Cobrado
F2666,C2666,2025-03-10,343.57,Cobrado
F2667,C2667,2025-03-28,170.59,Pendiente
F2668,C2668,2025-04-01,442.38,Pendiente
F2669,C2669,2025-04-05,406.45,Pendiente
F2670,C2670,2025-03-13,206.09,Cobrado
F2671,C2671,2025-03-08,70.97,Cobrado
F2672,C2672,2025-03-06,191.88,Pendiente
F2673,C2673,2025-03-13,370.22,Pendiente
F2674,C2674,2025-03-28,249.77,Cobrado
F2675,C2675,2025-03-24,110.37,Pendiente
F2676,C2676,2025-03-15,248.44,Pendiente
F2677,C2677,2025-03-05,292.12,Cobrado
F2678,C2678,2025-03-24,363.18,Pendiente
F2679,C2679,2025-03-17,290.95,Cobrado
F2680,C2680,2025-03-12,55.9,Pendiente
F2681,C2681,2025-03-14,499.0,Pendiente
F2682,C2682,2025-03-19,456.58,Cobrado
F2683,C2683,2025-03-27,68.3,Cobrado
F2684,C2684,2025-03-14,133.21,Cobrado
F2685,C2685,2025-04-05,363.31,Pendiente
F2686,C2686,2025-04-03,423.72,Cobrado
F2687,C2687,2025-03-15,304.49,Cobrado
F2688,C2688,2025-03-15,444.07,Pendiente
F2689,C2689,2025-03-20,256.45,Pendiente
F2690,C2690,2025-03-17,433.32,Cobrado
F2691,C2691,2025-04-02,204.93,Pendiente
F2692,C2692,2025-03-07,240.9,Pendiente
F2693,C2693,2025-03-16,318.9,Pendiente
F2694,C2694,2025-03-27,139.22,Cobrado
F2695,C2695,2025-03-26,155.68,Cobrado
F2696,C2696,2025-04-02,220.56,Cobrado
F2697,C2697,2025-03-14,443.97,Cobrado
F2698,C2698,2025-03-22,96.5,Cobrado
F2699,C2699,2025-03-16,231.31,Cobrado
F2700,C2700,2025-03-08,355.32,Cobrado
F2701,C2701,2025-03-19,197.14,Cobrado
F2702,C2702,2025-03-05,171.34,Cobrado
F2703,C2703,2025-03-26,207.87,Cobrado
F2704,C2704,2025-03-15,249.76,Cobrado
F2705,C2705,2025-04-01,266.51,Pendiente
F2706,C2706,2025-03-24,60.2,Pendiente
F2707,C2707,2025-03-16,306.35,Pendiente
F2708,C2708,2025-03-05,379.62,Pendiente
F2709,C2709,2025-03-23,483.89,Pendiente
F2710,C2710,2025-04-01,210.51,Cobrado
F2711,C2711,2025-04-05,288.15,Cobrado
F2712,C2712,2025-03-30,390.09,Pendiente
F2713,C2713,2025-03-05,108.49,Cobrado
F2714,C2714,2025-04-04,376.33,Cobrado
F2715,C2715,2025-03-18,366.74,Pendiente
F2716,C2716,2025-03-27,366.41,Cobrado
F2717,C2717,2025-03-07,96.21,Pendiente
F2718,C2718,2025-03-21,355.1,Cobrado
F2719,C2719,2025-03-28,70.2,Pendiente
F2720,C2720,2025-03-15,243.65,Cobrado
F2721,C2721,2025-03-31,244.01,Cobrado
F2722,C2722,2025-03-11,224.68,Cobrado
F2723,C2723,2025-04-04,343.69,Pendiente
F2724,C2724,2025-03-10,281.79,Pendiente
F2725,C2725,2025-03-09,360.68,Cobrado
F2726,C2726,2025-04-02,90.16,Cobrado
