ordernumber,orderlinenumber,shippeddate,requireddate,customernumber,employeenumber,productcode,status,comments,quantityordered,priceeach,sales_amount,days_to_ship,days_required,total_sales_line
10193,3,2003-11-27,2003-11-28,471,1611,S18_2957,Shipped,,24,53.09,1274.16,6.0,7,1274.16
10193,4,2003-11-27,2003-11-28,471,1611,S24_4258,Shipped,,20,92.52,1850.3999999999999,6.0,7,1850.3999999999999
10193,5,2003-11-27,2003-11-28,471,1611,S18_3320,Shipped,,32,79.37,2539.84,6.0,7,2539.84
10193,6,2003-11-27,2003-11-28,471,1611,S18_1367,Shipped,,46,46.36,2132.56,6.0,7,2132.56
10193,7,2003-11-27,2003-11-28,471,1611,S18_1342,Shipped,,28,92.47,2589.16,6.0,7,2589.16
10193,8,2003-11-27,2003-11-28,471,1611,S18_2795,Shipped,,22,143.44,3155.68,6.0,7,3155.68
10193,9,2003-11-27,2003-11-28,471,1611,S24_2022,Shipped,,20,44.8,896.0,6.0,7,896.0
10193,10,2003-11-27,2003-11-28,471,1611,S24_1937,Shipped,,26,32.19,836.9399999999999,6.0,7,836.9399999999999
10193,11,2003-11-27,2003-11-28,471,1611,S18_2325,Shipped,,44,115.69,5090.36,6.0,7,5090.36
10193,12,2003-11-27,2003-11-28,471,1611,S24_3969,Shipped,,22,38.16,839.52,6.0,7,839.52
10193,13,2003-11-27,2003-11-28,471,1611,S18_2248,Shipped,,42,60.54,2542.68,6.0,7,2542.68
10193,14,2003-11-27,2003-11-28,471,1611,S18_1749,Shipped,,21,153.0,3213.0,6.0,7,3213.0
10193,15,2003-11-27,2003-11-28,471,1611,S18_4409,Shipped,,24,92.03,2208.7200000000003,6.0,7,2208.7200000000003
10193,16,2003-11-27,2003-11-28,471,1611,S18_4933,Shipped,,25,66.28,1657.0,6.0,7,1657.0
10194,1,2003-11-26,2003-12-02,146,1337,S24_2300,Shipped,,49,112.46,5510.54,1.0,7,5510.54
10194,2,2003-11-26,2003-12-02,146,1337,S18_2432,Shipped,,45,51.05,2297.25,1.0,7,2297.25
10194,3,2003-11-26,2003-12-02,146,1337,S32_1268,Shipped,,37,77.05,2850.85,1.0,7,2850.85
10194,4,2003-11-26,2003-12-02,146,1337,S10_4962,Shipped,,26,134.44,3495.44,1.0,7,3495.44
10194,5,2003-11-26,2003-12-02,146,1337,S18_4600,Shipped,,32,113.82,3642.24,1.0,7,3642.24
10194,6,2003-11-26,2003-12-02,146,1337,S700_2824,Shipped,,26,80.92,2103.92,1.0,7,2103.92
10194,7,2003-11-26,2003-12-02,146,1337,S32_3522,Shipped,,39,61.41,2394.99,1.0,7,2394.99
10194,8,2003-11-26,2003-12-02,146,1337,S12_1666,Shipped,,38,124.37,4726.06,1.0,7,4726.06
10194,9,2003-11-26,2003-12-02,146,1337,S18_4668,Shipped,,41,47.79,1959.3899999999999,1.0,7,1959.3899999999999
10194,10,2003-11-26,2003-12-02,146,1337,S18_1097,Shipped,,21,103.84,2180.64,1.0,7,2180.64
10194,11,2003-11-26,2003-12-02,146,1337,S10_1949,Shipped,,42,203.59,8550.78,1.0,7,8550.78
10195,1,2003-11-28,2003-12-01,319,1323,S32_3207,Shipped,,33,59.03,1947.99,3.0,6,1947.99
10195,2,2003-11-28,2003-12-01,319,1323,S24_4048,Shipped,,34,95.81,3257.54,3.0,6,3257.54
10195,3,2003-11-28,2003-12-01,319,1323,S24_1444,Shipped,,44,54.33,2390.52,3.0,6,2390.52
10195,4,2003-11-28,2003-12-01,319,1323,S50_1392,Shipped,,49,97.23,4764.27,3.0,6,4764.27
10195,5,2003-11-28,2003-12-01,319,1323,S18_2238,Shipped,,27,139.17,3757.5899999999997,3.0,6,3757.5899999999997
10195,6,2003-11-28,2003-12-01,319,1323,S12_4473,Shipped,,49,118.5,5806.5,3.0,6,5806.5
10195,7,2003-11-28,2003-12-01,319,1323,S24_2840,Shipped,,32,31.82,1018.24,3.0,6,1018.24
10195,8,2003-11-28,2003-12-01,319,1323,S32_2509,Shipped,,32,51.95,1662.4,3.0,6,1662.4
10195,9,2003-11-28,2003-12-01,319,1323,S18_2319,Shipped,,35,112.91,3951.85,3.0,6,3951.85
10195,10,2003-11-28,2003-12-01,319,1323,S18_3232,Shipped,,50,150.71,7535.5,3.0,6,7535.5
10196,1,2003-12-01,2003-12-03,455,1286,S18_3140,Shipped,,49,127.03,6224.47,5.0,7,6224.47
10196,2,2003-12-01,2003-12-03,455,1286,S700_1938,Shipped,,50,84.88,4244.0,5.0,7,4244.0
10196,3,2003-12-01,2003-12-03,455,1286,S18_3259,Shipped,,35,81.68,2858.8,5.0,7,2858.8
10196,4,2003-12-01,2003-12-03,455,1286,S12_3891,Shipped,,38,147.07,5588.66,5.0,7,5588.66
10196,5,2003-12-01,2003-12-03,455,1286,S12_1108,Shipped,,47,203.64,9571.08,5.0,7,9571.08
10196,6,2003-12-01,2003-12-03,455,1286,S12_3148,Shipped,,24,151.08,3625.92,5.0,7,3625.92
10196,7,2003-12-01,2003-12-03,455,1286,S50_1514,Shipped,,46,56.82,2613.72,5.0,7,2613.72
10196,8,2003-12-01,2003-12-03,455,1286,S18_4027,Shipped,,27,126.39,3412.53,5.0,7,3412.53
10197,1,2003-12-01,2003-12-02,216,1702,S72_1253,Shipped,Customer inquired about remote controlled models and gold models.,29,39.73,1152.1699999999998,5.0,6,1152.1699999999998
10197,2,2003-12-01,2003-12-02,216,1702,S700_2047,Shipped,Customer inquired about remote controlled models and gold models.,24,78.75,1890.0,5.0,6,1890.0
10197,3,2003-12-01,2003-12-02,216,1702,S18_3856,Shipped,Customer inquired about remote controlled models and gold models.,22,85.75,1886.5,5.0,6,1886.5
10197,4,2003-12-01,2003-12-02,216,1702,S18_3029,Shipped,Customer inquired about remote controlled models and gold models.,46,83.44,3838.24,5.0,6,3838.24
10197,5,2003-12-01,2003-12-02,216,1702,S24_3816,Shipped,Customer inquired about remote controlled models and gold models.,22,67.93,1494.46,5.0,6,1494.46
10197,6,2003-12-01,2003-12-02,216,1702,S10_4757,Shipped,Customer inquired about remote controlled models and gold models.,45,118.32,5324.4,5.0,6,5324.4
10197,7,2003-12-01,2003-12-02,216,1702,S700_2610,Shipped,Customer inquired about remote controlled models and gold models.,50,66.5,3325.0,5.0,6,3325.0
10197,8,2003-12-01,2003-12-02,216,1702,S24_3151,Shipped,Customer inquired about remote controlled models and gold models.,47,83.2,3910.4,5.0,6,3910.4
10197,9,2003-12-01,2003-12-02,216,1702,S700_1138,Shipped,Customer inquired about remote controlled models and gold models.,23,60.0,1380.0,5.0,6,1380.0
10197,10,2003-12-01,2003-12-02,216,1702,S700_3505,Shipped,Customer inquired about remote controlled models and gold models.,27,100.17,2704.59,5.0,6,2704.59
10197,11,2003-12-01,2003-12-02,216,1702,S700_3962,Shipped,Customer inquired about remote controlled models and gold models.,35,88.39,3093.65,5.0,6,3093.65
10197,12,2003-12-01,2003-12-02,216,1702,S72_3212,Shipped,Customer inquired about remote controlled models and gold models.,42,48.59,2040.7800000000002,5.0,6,2040.7800000000002
10197,13,2003-12-01,2003-12-02,216,1702,S24_2011,Shipped,Customer inquired about remote controlled models and gold models.,41,109.37,4484.17,5.0,6,4484.17
10197,14,2003-12-01,2003-12-02,216,1702,S18_4522,Shipped,Customer inquired about remote controlled models and gold models.,50,78.99,3949.4999999999995,5.0,6,3949.4999999999995
10199,1,2003-12-06,2003-12-10,475,1166,S50_1341,Shipped,,29,37.97,1101.1299999999999,5.0,9,1101.1299999999999
10199,2,2003-12-06,2003-12-10,475,1166,S700_1691,Shipped,,48,81.29,3901.92,5.0,9,3901.92
10199,3,2003-12-06,2003-12-10,475,1166,S700_3167,Shipped,,38,70.4,2675.2000000000003,5.0,9,2675.2000000000003
10201,1,2003-12-02,2003-12-11,129,1165,S12_2823,Shipped,,25,126.52,3163.0,1.0,10,3163.0
10201,2,2003-12-02,2003-12-11,129,1165,S10_1678,Shipped,,22,82.3,1810.6,1.0,10,1810.6
10201,3,2003-12-02,2003-12-11,129,1165,S24_1578,Shipped,,39,93.54,3648.0600000000004,1.0,10,3648.0600000000004
10201,4,2003-12-02,2003-12-11,129,1165,S10_4698,Shipped,,49,191.72,9394.28,1.0,10,9394.28
10201,5,2003-12-02,2003-12-11,129,1165,S10_2016,Shipped,,24,116.56,2797.44,1.0,10,2797.44
10201,6,2003-12-02,2003-12-11,129,1165,S18_2625,Shipped,,30,48.46,1453.8,1.0,10,1453.8
10201,7,2003-12-02,2003-12-11,129,1165,S24_2000,Shipped,,25,66.27,1656.75,1.0,10,1656.75
10202,1,2003-12-06,2003-12-09,357,1612,S24_4620,Shipped,,50,75.18,3759.0000000000005,4.0,7,3759.0000000000005
10202,2,2003-12-06,2003-12-09,357,1612,S18_4721,Shipped,,43,124.99,5374.57,4.0,7,5374.57
10202,3,2003-12-06,2003-12-09,357,1612,S18_3782,Shipped,,30,55.33,1659.8999999999999,4.0,7,1659.8999999999999
10202,4,2003-12-06,2003-12-09,357,1612,S32_2206,Shipped,,27,33.39,901.53,4.0,7,901.53
10202,5,2003-12-06,2003-12-09,357,1612,S50_4713,Shipped,,40,79.73,3189.2000000000003,4.0,7,3189.2000000000003
10202,6,2003-12-06,2003-12-09,357,1612,S24_2360,Shipped,,50,56.1,2805.0,4.0,7,2805.0
10202,7,2003-12-06,2003-12-09,357,1612,S32_4485,Shipped,,31,81.64,2530.84,4.0,7,2530.84
10203,1,2003-12-07,2003-12-11,141,1370,S18_3232,Shipped,,48,157.49,7559.52,5.0,9,7559.52
10203,2,2003-12-07,2003-12-11,141,1370,S24_2972,Shipped,,21,33.23,697.8299999999999,5.0,9,697.8299999999999
10203,3,2003-12-07,2003-12-11,141,1370,S24_3856,Shipped,,47,140.43,6600.21,5.0,9,6600.21
10203,4,2003-12-07,2003-12-11,141,1370,S18_1889,Shipped,,45,73.15,3291.7500000000005,5.0,9,3291.7500000000005
10203,5,2003-12-07,2003-12-11,141,1370,S12_4675,Shipped,,47,115.16,5412.5199999999995,5.0,9,5412.5199999999995
10203,6,2003-12-07,2003-12-11,141,1370,S12_3380,Shipped,,20,111.57,2231.3999999999996,5.0,9,2231.3999999999996
10203,7,2003-12-07,2003-12-11,141,1370,S24_3371,Shipped,,34,56.94,1935.96,5.0,9,1935.96
10245,7,2004-05-09,2004-05-12,455,1286,S18_4668,Shipped,,45,48.8,2196.0,5.0,8,2196.0
10203,8,2003-12-07,2003-12-11,141,1370,S12_1099,Shipped,,20,161.49,3229.8,5.0,9,3229.8
10203,9,2003-12-07,2003-12-11,141,1370,S12_3990,Shipped,,44,63.84,2808.96,5.0,9,2808.96
10203,10,2003-12-07,2003-12-11,141,1370,S18_3482,Shipped,,32,127.88,4092.16,5.0,9,4092.16
10203,11,2003-12-07,2003-12-11,141,1370,S18_3278,Shipped,,33,66.74,2202.4199999999996,5.0,9,2202.4199999999996
10204,1,2003-12-04,2003-12-10,151,1286,S18_2325,Shipped,,26,119.5,3107.0,2.0,8,3107.0
10204,2,2003-12-04,2003-12-10,151,1286,S24_3969,Shipped,,39,34.88,1360.3200000000002,2.0,8,1360.3200000000002
10204,3,2003-12-04,2003-12-10,151,1286,S18_2248,Shipped,,23,59.33,1364.59,2.0,8,1364.59
10204,4,2003-12-04,2003-12-10,151,1286,S18_1749,Shipped,,33,153.0,5049.0,2.0,8,5049.0
10204,5,2003-12-04,2003-12-10,151,1286,S18_4409,Shipped,,29,83.75,2428.75,2.0,8,2428.75
10204,6,2003-12-04,2003-12-10,151,1286,S18_4933,Shipped,,45,69.84,3142.8,2.0,8,3142.8
10204,7,2003-12-04,2003-12-10,151,1286,S24_2887,Shipped,,42,112.74,4735.08,2.0,8,4735.08
10204,8,2003-12-04,2003-12-10,151,1286,S24_2766,Shipped,,47,79.06,3715.82,2.0,8,3715.82
10204,9,2003-12-04,2003-12-10,151,1286,S24_3191,Shipped,,40,84.75,3390.0,2.0,8,3390.0
10204,10,2003-12-04,2003-12-10,151,1286,S24_1046,Shipped,,20,69.82,1396.3999999999999,2.0,8,1396.3999999999999
10204,11,2003-12-04,2003-12-10,151,1286,S24_3432,Shipped,,48,104.94,5037.12,2.0,8,5037.12
10204,12,2003-12-04,2003-12-10,151,1286,S24_1628,Shipped,,45,46.79,2105.55,2.0,8,2105.55
10204,13,2003-12-04,2003-12-10,151,1286,S18_1589,Shipped,,40,113.24,4529.599999999999,2.0,8,4529.599999999999
10204,14,2003-12-04,2003-12-10,151,1286,S18_2870,Shipped,,27,106.92,2886.84,2.0,8,2886.84
10204,15,2003-12-04,2003-12-10,151,1286,S18_3685,Shipped,,35,132.8,4648.0,2.0,8,4648.0
10204,16,2003-12-04,2003-12-10,151,1286,S18_1984,Shipped,,38,133.72,5081.36,2.0,8,5081.36
10204,17,2003-12-04,2003-12-10,151,1286,S18_1129,Shipped,,42,114.65,4815.3,2.0,8,4815.3
10205,1,2003-12-07,2003-12-09,141,1370,S18_1367,Shipped, I need all the information I can get on our competitors.,48,45.82,2199.36,4.0,6,2199.36
10205,2,2003-12-07,2003-12-09,141,1370,S18_1342,Shipped, I need all the information I can get on our competitors.,36,98.63,3550.68,4.0,6,3550.68
10205,3,2003-12-07,2003-12-09,141,1370,S18_2795,Shipped, I need all the information I can get on our competitors.,40,138.38,5535.2,4.0,6,5535.2
10205,4,2003-12-07,2003-12-09,141,1370,S24_2022,Shipped, I need all the information I can get on our competitors.,24,36.74,881.76,4.0,6,881.76
10205,5,2003-12-07,2003-12-09,141,1370,S24_1937,Shipped, I need all the information I can get on our competitors.,32,27.88,892.16,4.0,6,892.16
10206,1,2003-12-08,2003-12-13,202,1323,S700_2824,Shipped,Can we renegotiate this one?,33,89.01,2937.3300000000004,3.0,8,2937.3300000000004
10206,2,2003-12-08,2003-12-13,202,1323,S32_3522,Shipped,Can we renegotiate this one?,36,54.94,1977.84,3.0,8,1977.84
10206,3,2003-12-08,2003-12-13,202,1323,S12_1666,Shipped,Can we renegotiate this one?,28,109.34,3061.52,3.0,8,3061.52
10206,4,2003-12-08,2003-12-13,202,1323,S18_4668,Shipped,Can we renegotiate this one?,21,45.78,961.38,3.0,8,961.38
10206,5,2003-12-08,2003-12-13,202,1323,S18_1097,Shipped,Can we renegotiate this one?,34,115.5,3927.0,3.0,8,3927.0
10206,6,2003-12-08,2003-12-13,202,1323,S10_1949,Shipped,Can we renegotiate this one?,47,203.59,9568.73,3.0,8,9568.73
10206,7,2003-12-08,2003-12-13,202,1323,S18_2949,Shipped,Can we renegotiate this one?,37,98.27,3635.99,3.0,8,3635.99
10206,8,2003-12-08,2003-12-13,202,1323,S18_3136,Shipped,Can we renegotiate this one?,30,102.63,3078.8999999999996,3.0,8,3078.8999999999996
10206,9,2003-12-08,2003-12-13,202,1323,S18_2957,Shipped,Can we renegotiate this one?,28,51.84,1451.52,3.0,8,1451.52
10206,10,2003-12-08,2003-12-13,202,1323,S24_4258,Shipped,Can we renegotiate this one?,33,95.44,3149.52,3.0,8,3149.52
10206,11,2003-12-08,2003-12-13,202,1323,S18_3320,Shipped,Can we renegotiate this one?,28,99.21,2777.8799999999997,3.0,8,2777.8799999999997
10207,1,2003-12-11,2003-12-17,495,1188,S18_4027,Shipped,Check on availability.,40,143.62,5744.8,2.0,8,5744.8
10207,2,2003-12-11,2003-12-17,495,1188,S32_3207,Shipped,Check on availability.,45,55.3,2488.5,2.0,8,2488.5
10207,3,2003-12-11,2003-12-17,495,1188,S24_4048,Shipped,Check on availability.,28,108.82,3046.96,2.0,8,3046.96
10207,4,2003-12-11,2003-12-17,495,1188,S24_1444,Shipped,Check on availability.,49,57.8,2832.2,2.0,8,2832.2
10207,5,2003-12-11,2003-12-17,495,1188,S50_1392,Shipped,Check on availability.,28,106.49,2981.72,2.0,8,2981.72
10207,6,2003-12-11,2003-12-17,495,1188,S18_2238,Shipped,Check on availability.,44,140.81,6195.64,2.0,8,6195.64
10207,7,2003-12-11,2003-12-17,495,1188,S12_4473,Shipped,Check on availability.,34,95.99,3263.66,2.0,8,3263.66
10207,8,2003-12-11,2003-12-17,495,1188,S24_2840,Shipped,Check on availability.,42,30.76,1291.92,2.0,8,1291.92
10207,9,2003-12-11,2003-12-17,495,1188,S32_2509,Shipped,Check on availability.,27,51.95,1402.65,2.0,8,1402.65
10207,10,2003-12-11,2003-12-17,495,1188,S18_2319,Shipped,Check on availability.,43,109.23,4696.89,2.0,8,4696.89
10207,11,2003-12-11,2003-12-17,495,1188,S18_3232,Shipped,Check on availability.,25,140.55,3513.7500000000005,2.0,8,3513.7500000000005
10207,12,2003-12-11,2003-12-17,495,1188,S24_2300,Shipped,Check on availability.,46,127.79,5878.34,2.0,8,5878.34
10207,13,2003-12-11,2003-12-17,495,1188,S18_2432,Shipped,Check on availability.,37,60.77,2248.4900000000002,2.0,8,2248.4900000000002
10207,14,2003-12-11,2003-12-17,495,1188,S32_1268,Shipped,Check on availability.,49,84.75,4152.75,2.0,8,4152.75
10207,15,2003-12-11,2003-12-17,495,1188,S10_4962,Shipped,Check on availability.,31,125.58,3892.98,2.0,8,3892.98
10207,16,2003-12-11,2003-12-17,495,1188,S18_4600,Shipped,Check on availability.,47,119.87,5633.89,2.0,8,5633.89
10208,1,2004-01-04,2004-01-11,146,1337,S700_2610,Shipped,,46,63.61,2926.06,2.0,9,2926.06
10208,2,2004-01-04,2004-01-11,146,1337,S24_3151,Shipped,,20,80.54,1610.8000000000002,2.0,9,1610.8000000000002
10208,3,2004-01-04,2004-01-11,146,1337,S700_1138,Shipped,,38,56.67,2153.46,2.0,9,2153.46
10208,4,2004-01-04,2004-01-11,146,1337,S700_3505,Shipped,,37,95.16,3520.92,2.0,9,3520.92
10208,5,2004-01-04,2004-01-11,146,1337,S700_3962,Shipped,,33,95.34,3146.2200000000003,2.0,9,3146.2200000000003
10208,6,2004-01-04,2004-01-11,146,1337,S72_3212,Shipped,,42,48.05,2018.1,2.0,9,2018.1
10208,7,2004-01-04,2004-01-11,146,1337,S24_2011,Shipped,,35,122.89,4301.15,2.0,9,4301.15
10208,8,2004-01-04,2004-01-11,146,1337,S18_4522,Shipped,,45,72.85,3278.2499999999995,2.0,9,3278.2499999999995
10208,9,2004-01-04,2004-01-11,146,1337,S18_3140,Shipped,,24,117.47,2819.2799999999997,2.0,9,2819.2799999999997
10208,10,2004-01-04,2004-01-11,146,1337,S700_1938,Shipped,,40,73.62,2944.8,2.0,9,2944.8
10208,11,2004-01-04,2004-01-11,146,1337,S18_3259,Shipped,,48,96.81,4646.88,2.0,9,4646.88
10208,12,2004-01-04,2004-01-11,146,1337,S12_3891,Shipped,,20,152.26,3045.2,2.0,9,3045.2
10208,13,2004-01-04,2004-01-11,146,1337,S12_1108,Shipped,,46,176.63,8124.98,2.0,9,8124.98
10208,14,2004-01-04,2004-01-11,146,1337,S12_3148,Shipped,,26,128.42,3338.9199999999996,2.0,9,3338.9199999999996
10208,15,2004-01-04,2004-01-11,146,1337,S50_1514,Shipped,,30,57.99,1739.7,2.0,9,1739.7
10209,1,2004-01-12,2004-01-15,347,1166,S24_2841,Shipped,,43,66.45,2857.35,3.0,6,2857.35
10209,2,2004-01-12,2004-01-15,347,1166,S24_3420,Shipped,,36,56.55,2035.8,3.0,6,2035.8
10209,3,2004-01-12,2004-01-15,347,1166,S72_1253,Shipped,,48,44.2,2121.6000000000004,3.0,6,2121.6000000000004
10209,4,2004-01-12,2004-01-15,347,1166,S700_2047,Shipped,,33,90.52,2987.16,3.0,6,2987.16
10209,5,2004-01-12,2004-01-15,347,1166,S18_3856,Shipped,,20,97.4,1948.0,3.0,6,1948.0
10209,6,2004-01-12,2004-01-15,347,1166,S18_3029,Shipped,,28,82.58,2312.24,3.0,6,2312.24
10209,7,2004-01-12,2004-01-15,347,1166,S24_3816,Shipped,,22,79.67,1752.74,3.0,6,1752.74
10209,8,2004-01-12,2004-01-15,347,1166,S10_4757,Shipped,,39,129.2,5038.799999999999,3.0,6,5038.799999999999
10211,1,2004-01-18,2004-01-25,406,1337,S24_3371,Shipped,,48,52.66,2527.68,3.0,10,2527.68
10211,2,2004-01-18,2004-01-25,406,1337,S12_1099,Shipped,,41,171.22,7020.0199999999995,3.0,10,7020.0199999999995
10211,3,2004-01-18,2004-01-25,406,1337,S12_3990,Shipped,,28,79.8,2234.4,3.0,10,2234.4
10211,4,2004-01-18,2004-01-25,406,1337,S18_3482,Shipped,,28,138.17,3868.7599999999998,3.0,10,3868.7599999999998
10211,5,2004-01-18,2004-01-25,406,1337,S18_3278,Shipped,,35,73.17,2560.9500000000003,3.0,10,2560.9500000000003
10211,6,2004-01-18,2004-01-25,406,1337,S24_4620,Shipped,,22,80.84,1778.48,3.0,10,1778.48
10211,7,2004-01-18,2004-01-25,406,1337,S18_4721,Shipped,,41,148.8,6100.8,3.0,10,6100.8
10211,8,2004-01-18,2004-01-25,406,1337,S18_3782,Shipped,,46,60.3,2773.7999999999997,3.0,10,2773.7999999999997
10211,9,2004-01-18,2004-01-25,406,1337,S32_2206,Shipped,,41,39.83,1633.03,3.0,10,1633.03
10211,10,2004-01-18,2004-01-25,406,1337,S50_4713,Shipped,,40,70.78,2831.2,3.0,10,2831.2
10211,11,2004-01-18,2004-01-25,406,1337,S24_2360,Shipped,,21,62.33,1308.93,3.0,10,1308.93
10211,12,2004-01-18,2004-01-25,406,1337,S32_4485,Shipped,,37,94.91,3511.67,3.0,10,3511.67
10211,13,2004-01-18,2004-01-25,406,1337,S12_2823,Shipped,,36,126.52,4554.72,3.0,10,4554.72
10211,14,2004-01-18,2004-01-25,406,1337,S10_1678,Shipped,,41,90.92,3727.7200000000003,3.0,10,3727.7200000000003
10211,15,2004-01-18,2004-01-25,406,1337,S24_1578,Shipped,,25,109.32,2733.0,3.0,10,2733.0
10212,1,2004-01-18,2004-01-24,141,1370,S24_2766,Shipped,,45,81.78,3680.1,2.0,8,3680.1
10212,2,2004-01-18,2004-01-24,141,1370,S24_3191,Shipped,,27,77.91,2103.5699999999997,2.0,8,2103.5699999999997
10212,3,2004-01-18,2004-01-24,141,1370,S24_1046,Shipped,,41,61.73,2530.93,2.0,8,2530.93
10212,4,2004-01-18,2004-01-24,141,1370,S24_3432,Shipped,,46,100.66,4630.36,2.0,8,4630.36
10212,5,2004-01-18,2004-01-24,141,1370,S24_1628,Shipped,,45,43.27,1947.15,2.0,8,1947.15
10212,6,2004-01-18,2004-01-24,141,1370,S18_1589,Shipped,,38,105.77,4019.2599999999998,2.0,8,4019.2599999999998
10212,7,2004-01-18,2004-01-24,141,1370,S18_2870,Shipped,,40,117.48,4699.2,2.0,8,4699.2
10212,8,2004-01-18,2004-01-24,141,1370,S18_3685,Shipped,,45,115.85,5213.25,2.0,8,5213.25
10212,9,2004-01-18,2004-01-24,141,1370,S18_1984,Shipped,,41,133.72,5482.5199999999995,2.0,8,5482.5199999999995
10212,10,2004-01-18,2004-01-24,141,1370,S18_1129,Shipped,,29,117.48,3406.92,2.0,8,3406.92
10212,11,2004-01-18,2004-01-24,141,1370,S18_3232,Shipped,,40,155.79,6231.599999999999,2.0,8,6231.599999999999
10212,12,2004-01-18,2004-01-24,141,1370,S24_2972,Shipped,,34,37.38,1270.92,2.0,8,1270.92
10212,13,2004-01-18,2004-01-24,141,1370,S24_3856,Shipped,,49,117.96,5780.04,2.0,8,5780.04
10212,14,2004-01-18,2004-01-24,141,1370,S18_1889,Shipped,,20,64.68,1293.6000000000001,2.0,8,1293.6000000000001
10212,15,2004-01-18,2004-01-24,141,1370,S12_4675,Shipped,,33,110.55,3648.15,2.0,8,3648.15
10212,16,2004-01-18,2004-01-24,141,1370,S12_3380,Shipped,,39,99.82,3892.9799999999996,2.0,8,3892.9799999999996
10213,1,2004-01-27,2004-01-28,489,1501,S18_4409,Shipped,Difficult to negotiate with customer. We need more marketing materials,38,84.67,3217.46,5.0,6,3217.46
10213,2,2004-01-27,2004-01-28,489,1501,S18_4933,Shipped,Difficult to negotiate with customer. We need more marketing materials,25,58.44,1461.0,5.0,6,1461.0
10213,3,2004-01-27,2004-01-28,489,1501,S24_2887,Shipped,Difficult to negotiate with customer. We need more marketing materials,27,97.48,2631.96,5.0,6,2631.96
10214,1,2004-01-29,2004-02-04,458,1702,S18_2795,Shipped,,50,167.06,8353.0,3.0,9,8353.0
10214,2,2004-01-29,2004-02-04,458,1702,S24_2022,Shipped,,49,39.87,1953.6299999999999,3.0,9,1953.6299999999999
10214,3,2004-01-29,2004-02-04,458,1702,S24_1937,Shipped,,20,32.19,643.8,3.0,9,643.8
10214,4,2004-01-29,2004-02-04,458,1702,S18_2325,Shipped,,27,125.86,3398.22,3.0,9,3398.22
10214,5,2004-01-29,2004-02-04,458,1702,S24_3969,Shipped,,44,38.57,1697.08,3.0,9,1697.08
