,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
331289,2008,1,8,2,1022.0,1020,1219.0,1230,EV,4417,N722EV,117.0,130.0,97.0,-11.0,2.0,ATL,SYR,793,3.0,17.0,0,,0,,,,,
2936068,2008,5,8,4,2323.0,2330,502.0,517,B6,490,N624JB,219.0,227.0,197.0,-15.0,-7.0,DEN,BOS,1754,4.0,18.0,0,,0,,,,,
5645956,2008,10,24,5,2220.0,2215,2346.0,2351,US,1586,N927UW,86.0,96.0,65.0,-5.0,5.0,CLT,PHL,448,8.0,13.0,0,,0,,,,,
4299671,2008,8,22,5,1420.0,1425,1628.0,1635,WN,2715,N441WN,128.0,130.0,110.0,-7.0,-5.0,PDX,LAS,762,5.0,13.0,0,,0,,,,,
1458356,2008,3,17,1,1139.0,1150,1446.0,1436,US,1512,N518AU,187.0,166.0,155.0,10.0,-11.0,FLL,PIT,994,8.0,24.0,0,,0,,,,,
992702,2008,2,16,6,1709.0,1710,1850.0,1850,MQ,4315,N925AE,101.0,100.0,68.0,0.0,-1.0,JFK,PIT,340,6.0,27.0,0,,0,,,,,
1521623,2008,3,15,6,1349.0,1255,1621.0,1526,EV,4817,N914EV,92.0,91.0,67.0,55.0,54.0,BTR,ATL,449,15.0,10.0,0,,0,0.0,0.0,1.0,0.0,54.0
3980510,2008,7,15,2,1126.0,1128,1343.0,1345,FL,11,N284AT,317.0,317.0,295.0,-2.0,-2.0,ATL,SEA,2182,7.0,15.0,0,,0,,,,,
1740452,2008,3,28,5,658.0,700,910.0,823,B6,1609,N289JB,132.0,83.0,52.0,47.0,-2.0,PWM,JFK,274,12.0,68.0,0,,0,0.0,0.0,47.0,0.0,0.0
308569,2008,1,20,7,1721.0,1719,2030.0,2030,DL,604,N371DA,309.0,311.0,286.0,0.0,2.0,PHL,SLC,1926,7.0,16.0,0,,0,,,,,
3334758,2008,6,17,2,1108.0,1059,1230.0,1208,EV,4801,N719EV,142.0,129.0,105.0,22.0,9.0,ATL,OKC,761,3.0,34.0,0,,0,0.0,0.0,22.0,0.0,0.0
5882452,2008,10,21,2,1732.0,1735,2006.0,2017,AS,3,N508AS,334.0,342.0,319.0,-11.0,-3.0,DCA,SEA,2329,7.0,8.0,0,,0,,,,,
6041991,2008,11,15,6,1127.0,1130,1333.0,1322,XE,2895,N13956,186.0,172.0,164.0,11.0,-3.0,CLT,IAH,913,10.0,12.0,0,,0,,,,,
4118429,2008,7,24,4,1539.0,1540,1702.0,1705,AA,1098,N3BAAA,83.0,85.0,65.0,-3.0,-1.0,DFW,MSY,448,4.0,14.0,0,,0,,,,,
1612994,2008,3,6,4,1502.0,1228,1656.0,1424,NW,466,N8926E,114.0,116.0,84.0,152.0,154.0,ATL,DTW,594,7.0,23.0,0,,0,57.0,0.0,0.0,0.0,95.0
3618248,2008,7,7,1,1431.0,1430,1715.0,1720,WN,2584,N435WN,104.0,110.0,82.0,-5.0,1.0,LAS,BOI,520,4.0,18.0,0,,0,,,,,
3282125,2008,6,22,7,5.0,2359,137.0,135,US,179,N805AW,92.0,96.0,63.0,2.0,6.0,LAS,SFO,414,4.0,25.0,0,,0,,,,,
3100919,2008,6,14,6,1221.0,1130,1424.0,1343,XE,2145,N14148,183.0,193.0,159.0,41.0,51.0,EWR,OMA,1133,4.0,20.0,0,,0,41.0,0.0,0.0,0.0,0.0
2375344,2008,4,6,7,614.0,615,1252.0,1305,DL,788,N680DA,218.0,230.0,201.0,-13.0,-1.0,LAS,ATL,1747,7.0,10.0,0,,0,,,,,
3918775,2008,7,20,7,1256.0,1255,1439.0,1443,DL,815,N990DL,103.0,108.0,81.0,-4.0,1.0,DCA,ATL,547,10.0,12.0,0,,0,,,,,
2452269,2008,5,22,4,2036.0,2020,2359.0,2340,WN,1766,N698SW,143.0,140.0,125.0,19.0,16.0,DEN,MDW,895,4.0,14.0,0,,0,2.0,0.0,3.0,0.0,14.0
411581,2008,1,21,1,1139.0,1115,1401.0,1259,MQ,4348,N697AB,142.0,104.0,89.0,62.0,24.0,XNA,ORD,522,18.0,35.0,0,,0,0.0,0.0,41.0,0.0,21.0
2247238,2008,4,22,2,1635.0,1640,1842.0,1914,9E,3789,88839E,67.0,94.0,55.0,-32.0,-5.0,PIA,DTW,346,4.0,8.0,0,,0,,,,,
4026446,2008,7,26,6,1438.0,1445,1522.0,1540,MQ,4129,N697AB,44.0,55.0,34.0,-18.0,-7.0,CMI,ORD,135,4.0,6.0,0,,0,,,,,
1258928,2008,3,28,5,1950.0,1940,2116.0,2055,WN,1222,N695SW,146.0,135.0,126.0,21.0,10.0,BWI,STL,737,4.0,16.0,0,,0,1.0,0.0,11.0,0.0,9.0
4557201,2008,8,20,3,2127.0,2129,2305.0,2311,EV,4181,N748EV,98.0,102.0,73.0,-6.0,-2.0,ATL,CLE,554,3.0,22.0,0,,0,,,,,
2174012,2008,4,10,4,633.0,635,905.0,840,MQ,3450,N657AE,152.0,125.0,133.0,25.0,-2.0,CMI,DFW,693,10.0,9.0,0,,0,0.0,0.0,25.0,0.0,0.0
6509399,2008,12,16,2,1041.0,950,1133.0,1050,WN,706,N347SW,52.0,60.0,39.0,43.0,51.0,STL,MDW,251,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,43.0
574070,2008,1,15,2,757.0,800,1624.0,1614,CO,1827,N33209,327.0,314.0,308.0,10.0,-3.0,SAN,EWR,2425,8.0,11.0,0,,0,,,,,
658499,2008,2,19,2,652.0,650,809.0,805,WN,2524,N369SW,77.0,75.0,67.0,4.0,2.0,BDL,BWI,283,2.0,8.0,0,,0,,,,,
646115,2008,2,15,5,1210.0,1210,1402.0,1425,WN,281,N783SW,232.0,255.0,216.0,-23.0,0.0,BNA,LAS,1588,9.0,7.0,0,,0,,,,,
6113373,2008,11,21,5,617.0,618,740.0,730,OO,5915,N765SK,83.0,72.0,50.0,10.0,-1.0,ORD,DSM,299,3.0,30.0,0,,0,,,,,
4366487,2008,8,5,2,1716.0,1614,1832.0,1727,YV,7118,N445YV,76.0,73.0,58.0,65.0,62.0,CPR,DEN,230,8.0,10.0,0,,0,0.0,0.0,65.0,0.0,0.0
6712531,2008,12,16,2,1345.0,1345,1503.0,1510,US,161,N839AW,78.0,85.0,60.0,-7.0,0.0,SJC,LAS,386,4.0,14.0,0,,0,,,,,
45675,2008,1,17,4,1705.0,1535,1843.0,1640,WN,442,N476WN,98.0,65.0,53.0,123.0,90.0,BWI,RDU,255,3.0,42.0,0,,0,0.0,17.0,33.0,0.0,73.0
736571,2008,2,14,4,1658.0,1657,1854.0,1841,YV,7348,N570ML,116.0,104.0,74.0,13.0,1.0,IAD,DTW,383,6.0,36.0,0,,0,,,,,
439321,2008,1,10,4,1355.0,1335,1642.0,1626,NW,880,N781NC,107.0,111.0,88.0,16.0,20.0,MEM,TPA,656,6.0,13.0,0,,0,16.0,0.0,0.0,0.0,0.0
6661463,2008,12,28,7,1857.0,1858,2225.0,2225,UA,29,N554UA,388.0,387.0,335.0,0.0,-1.0,JFK,LAX,2475,28.0,25.0,0,,0,,,,,
344492,2008,1,13,7,922.0,921,910.0,920,EV,4867,N659CA,48.0,59.0,33.0,-10.0,1.0,ATL,BHM,134,2.0,13.0,0,,0,,,,,
5350302,2008,9,18,4,1645.0,1630,1938.0,1900,CO,1468,N75425,353.0,330.0,282.0,38.0,15.0,EWR,LAS,2227,9.0,62.0,0,,0,15.0,0.0,23.0,0.0,0.0
6901491,2008,12,2,2,1552.0,1550,1739.0,1740,AA,399,N371AA,227.0,230.0,203.0,-1.0,2.0,DFW,SFO,1464,4.0,20.0,0,,0,,,,,
5714743,2008,10,3,5,1602.0,1557,1746.0,1751,FL,190,N344AT,104.0,114.0,85.0,-5.0,5.0,DCA,ATL,547,6.0,13.0,0,,0,,,,,
3388622,2008,6,17,2,2143.0,1955,109.0,2330,MQ,3567,N907AE,146.0,155.0,124.0,99.0,108.0,DFW,GSO,999,3.0,19.0,0,,0,0.0,3.0,0.0,0.0,96.0
4260434,2008,8,11,1,1254.0,1245,1431.0,1430,WN,1167,N352SW,97.0,105.0,81.0,1.0,9.0,DAL,BHM,587,4.0,12.0,0,,0,,,,,
727998,2008,2,2,6,,810,,932,YV,7408,N77331,,82.0,,,,IAD,PVD,372,,,1,A,0,,,,,
6813650,2008,12,28,7,1203.0,1200,1235.0,1234,HA,305,N487HA,32.0,34.0,22.0,1.0,3.0,OGG,HNL,100,5.0,5.0,0,,0,,,,,
2207648,2008,4,5,6,1824.0,1830,1944.0,2010,NW,143,N760NW,80.0,100.0,61.0,-26.0,-6.0,ORD,MSP,334,9.0,10.0,0,,0,,,,,
5894044,2008,10,16,4,955.0,1005,1115.0,1118,B6,1072,N267JB,80.0,73.0,56.0,-3.0,-10.0,RIC,JFK,288,7.0,17.0,0,,0,,,,,
6060683,2008,11,13,4,1515.0,1520,1700.0,1708,YV,2722,N17275,105.0,108.0,85.0,-8.0,-5.0,COS,PHX,551,12.0,8.0,0,,0,,,,,
2054052,2008,4,9,3,1146.0,1150,1304.0,1312,US,209,N823AW,78.0,82.0,54.0,-8.0,-4.0,LAS,FAT,258,6.0,18.0,0,,0,,,,,
3217416,2008,6,27,5,601.0,600,809.0,814,UA,89,N409UA,128.0,134.0,107.0,-5.0,1.0,SEA,SFO,679,4.0,17.0,0,,0,,,,,
1203494,2008,3,11,2,1244.0,1245,1358.0,1410,WN,2815,N647SW,74.0,85.0,63.0,-12.0,-1.0,OKC,HOU,419,5.0,6.0,0,,0,,,,,
2955408,2008,5,29,4,1943.0,1930,2328.0,2304,CO,648,N76254,405.0,394.0,359.0,24.0,13.0,EWR,SFO,2565,9.0,37.0,0,,0,13.0,0.0,11.0,0.0,0.0
4258932,2008,8,10,7,1723.0,1655,30.0,40,WN,211,N719SW,247.0,285.0,233.0,-10.0,28.0,PHX,PHL,2075,8.0,6.0,0,,0,,,,,
5254946,2008,9,22,1,1003.0,1005,1229.0,1231,9E,2975,85989E,86.0,86.0,65.0,-2.0,-2.0,CWA,DTW,363,11.0,10.0,0,,0,,,,,
1670853,2008,3,26,3,715.0,715,1209.0,1150,AA,606,N638AA,174.0,155.0,123.0,19.0,0.0,LAS,DFW,1055,35.0,16.0,0,,0,0.0,0.0,19.0,0.0,0.0
3145746,2008,6,28,6,1450.0,1445,1527.0,1517,YV,1027,N27318,37.0,32.0,22.0,10.0,5.0,OGG,HNL,100,6.0,9.0,0,,0,,,,,
2070974,2008,4,22,2,1513.0,1455,2025.0,2017,US,7,N620AW,192.0,202.0,166.0,8.0,18.0,PHX,ORD,1440,7.0,19.0,0,,0,,,,,
562035,2008,1,30,3,1405.0,1415,1525.0,1535,B6,256,N599JB,80.0,80.0,66.0,-10.0,-10.0,LGB,OAK,353,4.0,10.0,0,,0,,,,,
6937525,2008,12,6,6,704.0,710,943.0,955,AA,2030,N572AA,99.0,105.0,76.0,-12.0,-6.0,ABQ,DFW,569,14.0,9.0,0,,0,,,,,
4505694,2008,8,9,6,1343.0,1345,2120.0,2132,US,1483,N113UW,277.0,287.0,260.0,-12.0,-2.0,SFO,PIT,2254,3.0,14.0,0,,0,,,,,
5123827,2008,9,24,3,1811.0,1724,2026.0,2009,DL,246,N717TW,135.0,165.0,110.0,17.0,47.0,ATL,JFK,760,9.0,16.0,0,,0,0.0,0.0,17.0,0.0,0.0
1806028,2008,4,8,2,650.0,650,954.0,950,WN,106,N214WN,124.0,120.0,107.0,4.0,0.0,ABQ,HOU,759,6.0,11.0,0,,0,,,,,
4646625,2008,8,11,1,925.0,930,1143.0,1140,MQ,4136,N699AE,78.0,70.0,52.0,3.0,-5.0,ORD,DTW,235,13.0,13.0,0,,0,,,,,
5022400,2008,9,20,6,2000.0,2008,2134.0,2133,OO,3810,N427SW,94.0,85.0,47.0,1.0,-8.0,SLC,COD,298,3.0,44.0,0,,0,,,,,
6056881,2008,11,7,5,1336.0,1330,1434.0,1415,YV,1031,N77278,58.0,45.0,39.0,19.0,6.0,HNL,ITO,216,3.0,16.0,0,,0,19.0,0.0,0.0,0.0,0.0
5824110,2008,10,12,7,1943.0,1945,2227.0,2230,9E,5958,89369E,104.0,105.0,80.0,-3.0,-2.0,MEM,SAV,545,5.0,19.0,0,,0,,,,,
490944,2008,1,23,3,930.0,925,1341.0,1340,AA,710,N3DGAA,191.0,195.0,178.0,1.0,5.0,DFW,LGA,1389,4.0,9.0,0,,0,,,,,
6212177,2008,11,21,5,645.0,645,1011.0,954,DL,867,N913DL,146.0,129.0,109.0,17.0,0.0,AUS,ATL,813,19.0,18.0,0,,0,0.0,0.0,17.0,0.0,0.0
4381988,2008,8,27,3,755.0,740,932.0,909,YV,2623,N907FJ,157.0,149.0,109.0,23.0,15.0,CLT,MCI,809,5.0,43.0,0,,0,23.0,0.0,0.0,0.0,0.0
5932833,2008,10,8,3,1600.0,1545,2054.0,2039,DL,754,N681DA,174.0,174.0,150.0,15.0,15.0,DEN,ATL,1199,10.0,14.0,0,,0,0.0,0.0,0.0,0.0,15.0
1322656,2008,3,22,6,850.0,825,925.0,857,YV,1002,N27314,35.0,32.0,24.0,28.0,25.0,OGG,HNL,100,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,28.0
1231300,2008,3,19,3,600.0,605,742.0,750,WN,3341,N360SW,102.0,105.0,89.0,-8.0,-5.0,SMF,SEA,605,4.0,9.0,0,,0,,,,,
6913237,2008,12,2,2,1701.0,1705,1957.0,2005,AA,1028,N463AA,116.0,120.0,85.0,-8.0,-4.0,DEN,DFW,641,17.0,14.0,0,,0,,,,,
6580248,2008,12,1,1,1700.0,1430,1816.0,1529,YV,7052,N515MJ,136.0,119.0,94.0,167.0,150.0,ATL,ORD,606,4.0,38.0,0,,0,0.0,0.0,167.0,0.0,0.0
3827861,2008,7,30,3,739.0,753,849.0,855,OO,5701,N251YV,70.0,62.0,54.0,-6.0,-14.0,SJC,SBA,234,3.0,13.0,0,,0,,,,,
3786019,2008,7,4,5,1843.0,1900,1955.0,2024,OO,3634,N579SW,72.0,84.0,61.0,-29.0,-17.0,WYS,SLC,273,3.0,8.0,0,,0,,,,,
1693596,2008,3,27,4,1715.0,1515,1919.0,1710,AA,1547,N208AA,64.0,55.0,36.0,129.0,120.0,ORD,IND,177,9.0,19.0,0,,0,0.0,27.0,9.0,0.0,93.0
4643934,2008,8,15,5,1406.0,1410,1504.0,1520,MQ,4032,N693AE,58.0,70.0,43.0,-16.0,-4.0,ORD,RST,268,3.0,12.0,0,,0,,,,,
4502380,2008,8,7,4,1257.0,1300,1431.0,1424,US,2172,N769US,94.0,84.0,43.0,7.0,-3.0,DCA,LGA,214,12.0,39.0,0,,0,,,,,
817989,2008,2,19,2,1113.0,730,1348.0,922,UA,263,N816UA,275.0,232.0,227.0,266.0,223.0,SAT,SFO,1482,7.0,41.0,0,,0,223.0,0.0,43.0,0.0,0.0
1742805,2008,3,11,2,1047.0,1040,1509.0,1516,CO,40,N66056,202.0,216.0,182.0,-7.0,7.0,IAH,EWR,1400,8.0,12.0,0,,0,,,,,
2600676,2008,5,29,4,733.0,745,953.0,1000,OO,2810,N988CA,80.0,75.0,57.0,-7.0,-12.0,MKE,CMH,331,5.0,18.0,0,,0,,,,,
5460173,2008,10,26,7,947.0,930,1229.0,1215,WN,999,N754SW,102.0,105.0,91.0,14.0,17.0,LAX,ABQ,677,3.0,8.0,0,,0,,,,,
2832453,2008,5,26,1,1418.0,1420,1445.0,1448,NW,1083,N348NB,87.0,88.0,76.0,-3.0,-2.0,MSP,RAP,490,4.0,7.0,0,,0,,,,,
278413,2008,1,18,5,1137.0,1126,1954.0,1925,US,50,N806AW,317.0,299.0,263.0,29.0,11.0,LAS,JFK,2248,30.0,24.0,0,,0,11.0,0.0,18.0,0.0,0.0
3548661,2008,6,21,6,1152.0,1200,1509.0,1517,B6,461,N598JB,197.0,197.0,183.0,-8.0,-8.0,BOS,RSW,1249,3.0,11.0,0,,0,,,,,
5165693,2008,9,8,1,1943.0,1950,2201.0,2203,FL,402,N934AT,138.0,133.0,119.0,-2.0,-7.0,BWI,TPA,842,7.0,12.0,0,,0,,,,,
1035928,2008,2,28,4,1303.0,1230,1448.0,1418,9E,2947,87339E,105.0,108.0,66.0,30.0,33.0,SYR,DTW,374,10.0,29.0,0,,0,30.0,0.0,0.0,0.0,0.0
2824468,2008,5,16,5,1648.0,1540,1825.0,1738,NW,655,N945N,97.0,118.0,77.0,47.0,68.0,EWR,DTW,487,6.0,14.0,0,,0,0.0,2.0,0.0,0.0,45.0
5874297,2008,10,17,5,953.0,950,1122.0,1120,AA,2495,N518AA,89.0,90.0,70.0,2.0,3.0,ORD,MCI,403,4.0,15.0,0,,0,,,,,
747721,2008,2,8,5,721.0,731,920.0,929,NW,1775,N760NC,119.0,118.0,89.0,-9.0,-10.0,PHL,DTW,453,6.0,24.0,0,,0,,,,,
2735947,2008,5,18,7,723.0,730,942.0,946,F9,314,N935FR,259.0,256.0,239.0,-4.0,-7.0,BDL,DEN,1671,6.0,14.0,0,,0,,,,,
3937210,2008,7,25,5,1735.0,1642,1830.0,1751,EV,4238,N836AS,55.0,69.0,31.0,39.0,53.0,AVL,ATL,164,12.0,12.0,0,,0,0.0,39.0,0.0,0.0,0.0
4439786,2008,8,22,5,36.0,2229,157.0,2,OO,5528,N563SW,81.0,93.0,65.0,115.0,127.0,SFO,MFR,329,3.0,13.0,0,,0,115.0,0.0,0.0,0.0,0.0
5115883,2008,9,17,3,1621.0,1619,1853.0,1850,DL,1119,N3754A,272.0,271.0,241.0,3.0,2.0,IAD,SLC,1827,10.0,21.0,0,,0,,,,,
6024576,2008,11,29,6,1733.0,1655,1843.0,1805,WN,3320,N634SW,70.0,70.0,49.0,38.0,38.0,BWI,BUF,281,2.0,19.0,0,,0,0.0,0.0,0.0,0.0,38.0
1721596,2008,3,25,2,2217.0,2215,611.0,640,AS,24,N566AS,294.0,325.0,265.0,-29.0,2.0,SEA,BOS,2496,7.0,22.0,0,,0,,,,,
4787837,2008,8,15,5,1246.0,1200,1538.0,1449,B6,209,N523JB,352.0,349.0,315.0,49.0,46.0,JFK,LGB,2465,4.0,33.0,0,,0,3.0,0.0,3.0,0.0,43.0
4493828,2008,8,1,5,1208.0,1205,1336.0,1343,UA,1633,N480UA,208.0,218.0,183.0,-7.0,3.0,ORD,PHX,1440,9.0,16.0,0,,0,,,,,
708316,2008,2,12,2,1943.0,1740,2105.0,1859,XE,2819,N13949,82.0,79.0,59.0,126.0,123.0,JAN,IAH,351,15.0,8.0,0,,0,0.0,0.0,3.0,0.0,123.0
820122,2008,2,25,1,,1514,,1836,UA,342,,,142.0,,,,LAX,DEN,862,,,1,A,0,,,,,
5418771,2008,10,13,1,2121.0,2120,2312.0,2315,WN,1280,N701GS,111.0,115.0,98.0,-3.0,1.0,PHX,OAK,646,5.0,8.0,0,,0,,,,,
332850,2008,1,15,2,940.0,943,1130.0,1139,EV,4469,N709EV,110.0,116.0,86.0,-9.0,-3.0,ATL,EYW,646,3.0,21.0,0,,0,,,,,
5951533,2008,11,6,4,1720.0,1640,1818.0,1750,WN,2251,N621SW,58.0,70.0,48.0,28.0,40.0,LAS,BUR,223,2.0,8.0,0,,0,28.0,0.0,0.0,0.0,0.0
316841,2008,1,26,6,1831.0,1830,1933.0,1950,DL,1965,N909DE,62.0,80.0,43.0,-17.0,1.0,LGA,DCA,214,4.0,15.0,0,,0,,,,,
4952496,2008,9,9,2,1924.0,1830,2050.0,1947,XE,2123,N16981,86.0,77.0,58.0,63.0,54.0,DCA,CLE,310,14.0,14.0,0,,0,0.0,0.0,9.0,0.0,54.0
968867,2008,2,28,4,1337.0,1330,1525.0,1529,MQ,3273,N253AE,108.0,119.0,91.0,-4.0,7.0,DFW,LRD,394,4.0,13.0,0,,0,,,,,
5595262,2008,10,29,3,742.0,739,941.0,943,UA,445,N558UA,239.0,244.0,208.0,-2.0,3.0,BWI,DEN,1491,12.0,19.0,0,,0,,,,,
5836654,2008,10,2,4,709.0,710,818.0,815,AA,652,N227AA,69.0,65.0,43.0,3.0,-1.0,SAT,DFW,247,12.0,14.0,0,,0,,,,,
693177,2008,2,29,5,1651.0,1650,1920.0,1935,WN,142,N232WN,89.0,105.0,77.0,-15.0,1.0,MDW,BWI,611,4.0,8.0,0,,0,,,,,
751009,2008,2,6,3,,1524,,1755,OH,5245,,,151.0,,,,LGA,CHS,641,,,1,B,0,,,,,
378983,2008,1,27,7,1835.0,1845,1912.0,1919,HA,549,N480HA,37.0,34.0,22.0,-7.0,-10.0,OGG,HNL,100,6.0,9.0,0,,0,,,,,
2536460,2008,5,26,1,805.0,815,915.0,940,YV,7141,N592ML,70.0,85.0,56.0,-25.0,-10.0,IAD,GSP,383,2.0,12.0,0,,0,,,,,
1893474,2008,4,20,7,558.0,600,734.0,740,XE,2604,N16976,156.0,160.0,138.0,-6.0,-2.0,CLT,IAH,913,8.0,10.0,0,,0,,,,,
4126779,2008,7,30,3,1623.0,1305,1811.0,1440,AA,1395,N489AA,168.0,155.0,126.0,211.0,198.0,TPA,DFW,929,24.0,18.0,0,,0,0.0,20.0,13.0,0.0,178.0
5301328,2008,9,6,6,1526.0,1450,1847.0,1745,AA,1530,N627AA,201.0,175.0,181.0,62.0,36.0,MIA,LGA,1097,8.0,12.0,0,,0,36.0,0.0,26.0,0.0,0.0
1456817,2008,3,16,7,1822.0,1750,1934.0,1911,US,933,N457UW,72.0,81.0,53.0,23.0,32.0,CLT,JAX,329,6.0,13.0,0,,0,2.0,0.0,0.0,0.0,21.0
6269517,2008,11,24,1,1740.0,1740,2018.0,2014,FL,627,N291AT,158.0,154.0,133.0,4.0,0.0,PHL,MCO,861,9.0,16.0,0,,0,,,,,
1321653,2008,3,21,5,1612.0,1605,1735.0,1724,YV,2697,N909FJ,83.0,79.0,47.0,11.0,7.0,CLT,ATL,227,13.0,23.0,0,,0,,,,,
3207255,2008,6,26,4,919.0,922,916.0,930,OO,5955,N934SW,57.0,68.0,42.0,-14.0,-3.0,MBS,ORD,222,7.0,8.0,0,,0,,,,,
6536227,2008,12,25,4,2003.0,1930,2101.0,2025,WN,1724,N329SW,58.0,55.0,36.0,36.0,33.0,ORF,BWI,159,14.0,8.0,0,,0,32.0,0.0,3.0,0.0,1.0
3167073,2008,6,2,1,524.0,530,629.0,637,OO,5725,N561SW,65.0,67.0,45.0,-8.0,-6.0,ACV,SMF,207,5.0,15.0,0,,0,,,,,
2264464,2008,4,10,4,1930.0,1710,2213.0,1950,AA,297,N5EDAA,343.0,340.0,323.0,143.0,140.0,LAX,HNL,2556,7.0,13.0,0,,0,0.0,0.0,3.0,0.0,140.0
2921304,2008,5,5,1,1749.0,1750,1927.0,1935,AS,372,N961AS,98.0,105.0,80.0,-8.0,-1.0,SEA,SMF,605,2.0,16.0,0,,0,,,,,
1147719,2008,2,10,7,1350.0,1306,1658.0,1605,CO,388,N14655,188.0,179.0,160.0,53.0,44.0,MIA,CLE,1080,10.0,18.0,0,,0,4.0,0.0,9.0,0.0,40.0
786914,2008,2,15,5,1115.0,1110,1157.0,1140,OO,2523,N471CA,102.0,90.0,81.0,17.0,5.0,PIT,MKE,431,4.0,17.0,0,,0,17.0,0.0,0.0,0.0,0.0
4986042,2008,9,15,1,1952.0,1955,2135.0,2135,OH,6606,N973CA,103.0,100.0,70.0,0.0,-3.0,CVG,SYR,527,6.0,27.0,0,,0,,,,,
2883799,2008,5,20,2,650.0,655,957.0,1010,AA,876,N544AA,127.0,135.0,108.0,-13.0,-5.0,ORD,BOS,867,7.0,12.0,0,,0,,,,,
727779,2008,2,2,6,1956.0,1956,2159.0,2155,YV,2662,N905FJ,123.0,119.0,77.0,4.0,0.0,CLT,DTW,500,13.0,33.0,0,,0,,,,,
5612710,2008,10,23,4,1517.0,1540,1708.0,1716,UA,1435,N453UA,111.0,96.0,66.0,-8.0,-23.0,LAS,SFO,414,7.0,38.0,0,,0,,,,,
3007911,2008,6,6,5,632.0,635,909.0,920,WN,1151,N748SW,97.0,105.0,86.0,-11.0,-3.0,MDW,IAD,577,5.0,6.0,0,,0,,,,,
1291680,2008,3,15,6,713.0,705,926.0,915,XE,2969,N16961,133.0,130.0,108.0,11.0,8.0,STL,IAH,668,7.0,18.0,0,,0,,,,,
6509813,2008,12,17,3,635.0,615,909.0,905,WN,3830,N362SW,94.0,110.0,82.0,4.0,20.0,BNA,TPA,612,3.0,9.0,0,,0,,,,,
3827737,2008,7,30,3,1645.0,1616,1806.0,1733,OO,5475,N290SW,81.0,77.0,65.0,33.0,29.0,ACV,SFO,250,6.0,10.0,0,,0,29.0,0.0,4.0,0.0,0.0
4460733,2008,8,27,3,,905,,1136,UA,207,,,271.0,,,,ORD,SFO,1846,,,1,A,0,,,,,
3427027,2008,6,9,1,7.0,15,551.0,539,NW,362,N525US,224.0,204.0,178.0,12.0,-8.0,SFO,MSP,1589,32.0,14.0,0,,0,,,,,
6405703,2008,11,15,6,721.0,725,854.0,910,AS,366,N754AS,93.0,105.0,78.0,-16.0,-4.0,SEA,SMF,605,4.0,11.0,0,,0,,,,,
2406310,2008,5,8,4,746.0,750,905.0,910,WN,561,N793SA,79.0,80.0,62.0,-5.0,-4.0,MDW,BNA,395,8.0,9.0,0,,0,,,,,
4693112,2008,8,8,5,1142.0,1145,1429.0,1415,9E,2850,85019E,227.0,210.0,147.0,14.0,-3.0,LGA,DSM,1031,3.0,77.0,0,,0,,,,,
6757253,2008,12,30,2,1454.0,1450,1745.0,1756,DL,1947,N909DE,111.0,126.0,89.0,-11.0,4.0,ORD,ATL,606,7.0,15.0,0,,0,,,,,
2390594,2008,5,3,6,1322.0,1320,1434.0,1435,WN,3114,N743SW,72.0,75.0,59.0,-1.0,2.0,SMF,ONT,389,4.0,9.0,0,,0,,,,,
520765,2008,1,3,4,1246.0,1245,1834.0,1850,AA,1940,N5BWAA,228.0,245.0,203.0,-16.0,1.0,SNA,ORD,1726,14.0,11.0,0,,0,,,,,
4890613,2008,9,17,3,1119.0,1120,1241.0,1240,WN,713,N756SA,82.0,80.0,68.0,1.0,-1.0,BNA,MDW,395,4.0,10.0,0,,0,,,,,
3052491,2008,6,19,4,1622.0,1555,1737.0,1710,WN,2726,N713SW,75.0,75.0,55.0,27.0,27.0,SAN,PHX,304,10.0,10.0,0,,0,12.0,0.0,0.0,0.0,15.0
3254251,2008,6,28,6,1707.0,1705,2256.0,2304,UA,1648,N487UA,229.0,239.0,211.0,-8.0,2.0,DEN,MIA,1709,6.0,12.0,0,,0,,,,,
230856,2008,1,3,4,1454.0,1322,1638.0,1534,UA,435,N823UA,224.0,252.0,208.0,64.0,92.0,PHL,DEN,1557,4.0,12.0,0,,0,5.0,0.0,0.0,0.0,59.0
2607631,2008,5,27,2,1246.0,1245,1452.0,1502,UA,75,N211UA,306.0,317.0,287.0,-10.0,1.0,SFO,HNL,2398,3.0,16.0,0,,0,,,,,
3092173,2008,6,25,3,743.0,740,1219.0,1215,XE,25,N15555,156.0,155.0,144.0,4.0,3.0,TUS,MCI,1036,5.0,7.0,0,,0,,,,,
748984,2008,2,2,6,850.0,900,1127.0,1148,OH,5677,N960CA,157.0,168.0,142.0,-21.0,-10.0,BOS,CVG,752,1.0,14.0,0,,0,,,,,
2424742,2008,5,14,3,1847.0,1850,2032.0,2035,WN,57,N683SW,105.0,105.0,94.0,-3.0,-3.0,BHM,DAL,587,5.0,6.0,0,,0,,,,,
