orderNumber,orderLineNumber,customerNumber,employeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,customer-check,amount,checkNumber,paymentDate
10142,9,124,1165,S700_1938,Shipped,43,77.08,3314.44,spain,10142-9,124-HR86578,55639.66,HR86578,2004-11-02
10142,9,124,1165,S700_1938,Shipped,43,77.08,3314.44,spain,10142-9,124-LF217299,43369.3,LF217299,2004-03-26
10142,9,124,1165,S700_1938,Shipped,43,77.08,3314.44,spain,10142-9,124-NT141748,45084.38,NT141748,2003-11-25
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-BG255406,85410.87,BG255406,2004-08-28
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-ET64396,83598.04,ET64396,2005-04-16
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-HI366474,47142.7,HI366474,2004-12-27
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-HR86578,55639.66,HR86578,2004-11-02
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-LF217299,43369.3,LF217299,2004-03-26
10142,10,124,1165,S18_3259,Shipped,22,95.8,2107.6,spain,10142-10,124-NT141748,45084.38,NT141748,2003-11-25
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-BG255406,85410.87,BG255406,2004-08-28
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-ET64396,83598.04,ET64396,2005-04-16
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-HI366474,47142.7,HI366474,2004-12-27
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-HR86578,55639.66,HR86578,2004-11-02
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-LF217299,43369.3,LF217299,2004-03-26
10142,11,124,1165,S12_3891,Shipped,46,167.83,7720.18,spain,10142-11,124-NT141748,45084.38,NT141748,2003-11-25
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-BG255406,85410.87,BG255406,2004-08-28
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-ET64396,83598.04,ET64396,2005-04-16
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-HI366474,47142.7,HI366474,2004-12-27
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-HR86578,55639.66,HR86578,2004-11-02
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-LF217299,43369.3,LF217299,2004-03-26
10142,12,124,1165,S12_1108,Shipped,33,166.24,5485.92,spain,10142-12,124-NT141748,45084.38,NT141748,2003-11-25
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-BG255406,85410.87,BG255406,2004-08-28
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-ET64396,83598.04,ET64396,2005-04-16
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-HI366474,47142.7,HI366474,2004-12-27
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-HR86578,55639.66,HR86578,2004-11-02
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-LF217299,43369.3,LF217299,2004-03-26
10142,13,124,1165,S12_3148,Shipped,33,140.5,4636.5,spain,10142-13,124-NT141748,45084.38,NT141748,2003-11-25
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-BG255406,85410.87,BG255406,2004-08-28
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-ET64396,83598.04,ET64396,2005-04-16
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-HI366474,47142.7,HI366474,2004-12-27
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-HR86578,55639.66,HR86578,2004-11-02
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-LF217299,43369.3,LF217299,2004-03-26
10142,14,124,1165,S50_1514,Shipped,42,56.24,2362.08,spain,10142-14,124-NT141748,45084.38,NT141748,2003-11-25
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-BG255406,85410.87,BG255406,2004-08-28
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-ET64396,83598.04,ET64396,2005-04-16
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-HI366474,47142.7,HI366474,2004-12-27
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-HR86578,55639.66,HR86578,2004-11-02
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-LF217299,43369.3,LF217299,2004-03-26
10142,15,124,1165,S18_4027,Shipped,24,122.08,2929.92,spain,10142-15,124-NT141748,45084.38,NT141748,2003-11-25
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-BG255406,85410.87,BG255406,2004-08-28
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-CQ287967,11044.3,CQ287967,2003-04-11
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-ET64396,83598.04,ET64396,2005-04-16
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-HI366474,47142.7,HI366474,2004-12-27
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-HR86578,55639.66,HR86578,2004-11-02
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-LF217299,43369.3,LF217299,2004-03-26
10142,16,124,1165,S32_3207,Shipped,42,60.9,2557.8,spain,10142-16,124-NT141748,45084.38,NT141748,2003-11-25
10143,1,320,1188,S50_1341,Shipped,34,34.91,1186.94,spain,10143-1,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,1,320,1188,S50_1341,Shipped,34,34.91,1186.94,spain,10143-1,320-HO576374,41016.75,HO576374,2003-08-20
10143,1,320,1188,S50_1341,Shipped,34,34.91,1186.94,spain,10143-1,320-MU817160,52548.49,MU817160,2003-11-24
10143,2,320,1188,S700_1691,Shipped,36,86.77,3123.72,spain,10143-2,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,2,320,1188,S700_1691,Shipped,36,86.77,3123.72,spain,10143-2,320-HO576374,41016.75,HO576374,2003-08-20
10143,2,320,1188,S700_1691,Shipped,36,86.77,3123.72,spain,10143-2,320-MU817160,52548.49,MU817160,2003-11-24
10143,3,320,1188,S700_3167,Shipped,28,70.4,1971.2,spain,10143-3,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,3,320,1188,S700_3167,Shipped,28,70.4,1971.2,spain,10143-3,320-HO576374,41016.75,HO576374,2003-08-20
10143,3,320,1188,S700_3167,Shipped,28,70.4,1971.2,spain,10143-3,320-MU817160,52548.49,MU817160,2003-11-24
10143,4,320,1188,S700_2466,Shipped,26,79.78,2074.28,spain,10143-4,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,4,320,1188,S700_2466,Shipped,26,79.78,2074.28,spain,10143-4,320-HO576374,41016.75,HO576374,2003-08-20
10143,4,320,1188,S700_2466,Shipped,26,79.78,2074.28,spain,10143-4,320-MU817160,52548.49,MU817160,2003-11-24
10143,5,320,1188,S700_4002,Shipped,34,65.15,2215.1,spain,10143-5,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,5,320,1188,S700_4002,Shipped,34,65.15,2215.1,spain,10143-5,320-HO576374,41016.75,HO576374,2003-08-20
10143,5,320,1188,S700_4002,Shipped,34,65.15,2215.1,spain,10143-5,320-MU817160,52548.49,MU817160,2003-11-24
10143,6,320,1188,S24_3949,Shipped,28,55.96,1566.88,spain,10143-6,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,6,320,1188,S24_3949,Shipped,28,55.96,1566.88,spain,10143-6,320-HO576374,41016.75,HO576374,2003-08-20
10143,6,320,1188,S24_3949,Shipped,28,55.96,1566.88,spain,10143-6,320-MU817160,52548.49,MU817160,2003-11-24
10143,7,320,1188,S18_1662,Shipped,32,126.15,4036.8,spain,10143-7,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,7,320,1188,S18_1662,Shipped,32,126.15,4036.8,spain,10143-7,320-HO576374,41016.75,HO576374,2003-08-20
10143,7,320,1188,S18_1662,Shipped,32,126.15,4036.8,spain,10143-7,320-MU817160,52548.49,MU817160,2003-11-24
10143,8,320,1188,S24_2841,Shipped,27,63.71,1720.17,spain,10143-8,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,8,320,1188,S24_2841,Shipped,27,63.71,1720.17,spain,10143-8,320-HO576374,41016.75,HO576374,2003-08-20
10143,8,320,1188,S24_2841,Shipped,27,63.71,1720.17,spain,10143-8,320-MU817160,52548.49,MU817160,2003-11-24
10143,9,320,1188,S24_3420,Shipped,33,59.83,1974.39,spain,10143-9,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,9,320,1188,S24_3420,Shipped,33,59.83,1974.39,spain,10143-9,320-HO576374,41016.75,HO576374,2003-08-20
10143,9,320,1188,S24_3420,Shipped,33,59.83,1974.39,spain,10143-9,320-MU817160,52548.49,MU817160,2003-11-24
10143,10,320,1188,S72_1253,Shipped,37,49.66,1837.42,spain,10143-10,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,10,320,1188,S72_1253,Shipped,37,49.66,1837.42,spain,10143-10,320-HO576374,41016.75,HO576374,2003-08-20
10143,10,320,1188,S72_1253,Shipped,37,49.66,1837.42,spain,10143-10,320-MU817160,52548.49,MU817160,2003-11-24
10143,11,320,1188,S700_2047,Shipped,26,87.8,2282.8,spain,10143-11,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,11,320,1188,S700_2047,Shipped,26,87.8,2282.8,spain,10143-11,320-HO576374,41016.75,HO576374,2003-08-20
10143,11,320,1188,S700_2047,Shipped,26,87.8,2282.8,spain,10143-11,320-MU817160,52548.49,MU817160,2003-11-24
10143,12,320,1188,S18_3856,Shipped,34,99.52,3383.68,spain,10143-12,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,12,320,1188,S18_3856,Shipped,34,99.52,3383.68,spain,10143-12,320-HO576374,41016.75,HO576374,2003-08-20
10143,12,320,1188,S18_3856,Shipped,34,99.52,3383.68,spain,10143-12,320-MU817160,52548.49,MU817160,2003-11-24
10143,13,320,1188,S18_3029,Shipped,46,70.54,3244.84,spain,10143-13,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,13,320,1188,S18_3029,Shipped,46,70.54,3244.84,spain,10143-13,320-HO576374,41016.75,HO576374,2003-08-20
10143,13,320,1188,S18_3029,Shipped,46,70.54,3244.84,spain,10143-13,320-MU817160,52548.49,MU817160,2003-11-24
10143,14,320,1188,S24_3816,Shipped,23,74.64,1716.72,spain,10143-14,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,14,320,1188,S24_3816,Shipped,23,74.64,1716.72,spain,10143-14,320-HO576374,41016.75,HO576374,2003-08-20
10143,14,320,1188,S24_3816,Shipped,23,74.64,1716.72,spain,10143-14,320-MU817160,52548.49,MU817160,2003-11-24
10143,15,320,1188,S10_4757,Shipped,49,133.28,6530.72,spain,10143-15,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,15,320,1188,S10_4757,Shipped,49,133.28,6530.72,spain,10143-15,320-HO576374,41016.75,HO576374,2003-08-20
10143,15,320,1188,S10_4757,Shipped,49,133.28,6530.72,spain,10143-15,320-MU817160,52548.49,MU817160,2003-11-24
10143,16,320,1188,S700_2610,Shipped,31,69.39,2151.09,spain,10143-16,320-GJ597719,8307.28,GJ597719,2005-01-18
10143,16,320,1188,S700_2610,Shipped,31,69.39,2151.09,spain,10143-16,320-HO576374,41016.75,HO576374,2003-08-20
10143,16,320,1188,S700_2610,Shipped,31,69.39,2151.09,spain,10143-16,320-MU817160,52548.49,MU817160,2003-11-24
10144,1,381,1401,S32_4289,Shipped,20,56.41,1128.2,spain,10144-1,381-BC726082,12081.52,BC726082,2004-12-03
10144,1,381,1401,S32_4289,Shipped,20,56.41,1128.2,spain,10144-1,381-CC475233,1627.56,CC475233,2003-04-19
10144,1,381,1401,S32_4289,Shipped,20,56.41,1128.2,spain,10144-1,381-GB117430,14759.8,GB117430,2005-02-03
10144,1,381,1401,S32_4289,Shipped,20,56.41,1128.2,spain,10144-1,381-MS154481,1128.2,MS154481,2003-08-22
10145,1,205,1166,S32_2206,Shipped,31,39.43,1222.33,spain,10145-1,205-GL756480,3879.96,GL756480,2003-12-04
10145,1,205,1166,S32_2206,Shipped,31,39.43,1222.33,spain,10145-1,205-LL562733,50342.74,LL562733,2003-09-05
10145,1,205,1166,S32_2206,Shipped,31,39.43,1222.33,spain,10145-1,205-NM739638,39580.6,NM739638,2005-02-06
10145,2,205,1166,S50_4713,Shipped,38,73.22,2782.36,spain,10145-2,205-GL756480,3879.96,GL756480,2003-12-04
10145,2,205,1166,S50_4713,Shipped,38,73.22,2782.36,spain,10145-2,205-LL562733,50342.74,LL562733,2003-09-05
10145,2,205,1166,S50_4713,Shipped,38,73.22,2782.36,spain,10145-2,205-NM739638,39580.6,NM739638,2005-02-06
10145,3,205,1166,S24_2360,Shipped,27,56.1,1514.7,spain,10145-3,205-GL756480,3879.96,GL756480,2003-12-04
10145,3,205,1166,S24_2360,Shipped,27,56.1,1514.7,spain,10145-3,205-LL562733,50342.74,LL562733,2003-09-05
10145,3,205,1166,S24_2360,Shipped,27,56.1,1514.7,spain,10145-3,205-NM739638,39580.6,NM739638,2005-02-06
10145,4,205,1166,S32_4485,Shipped,27,95.93,2590.11,spain,10145-4,205-GL756480,3879.96,GL756480,2003-12-04
10145,4,205,1166,S32_4485,Shipped,27,95.93,2590.11,spain,10145-4,205-LL562733,50342.74,LL562733,2003-09-05
10145,4,205,1166,S32_4485,Shipped,27,95.93,2590.11,spain,10145-4,205-NM739638,39580.6,NM739638,2005-02-06
10145,5,205,1166,S12_2823,Shipped,49,146.1,7158.9,spain,10145-5,205-GL756480,3879.96,GL756480,2003-12-04
10145,5,205,1166,S12_2823,Shipped,49,146.1,7158.9,spain,10145-5,205-LL562733,50342.74,LL562733,2003-09-05
10145,5,205,1166,S12_2823,Shipped,49,146.1,7158.9,spain,10145-5,205-NM739638,39580.6,NM739638,2005-02-06
10145,6,205,1166,S10_1678,Shipped,45,76.56,3445.2,spain,10145-6,205-GL756480,3879.96,GL756480,2003-12-04
10145,6,205,1166,S10_1678,Shipped,45,76.56,3445.2,spain,10145-6,205-LL562733,50342.74,LL562733,2003-09-05
10145,6,205,1166,S10_1678,Shipped,45,76.56,3445.2,spain,10145-6,205-NM739638,39580.6,NM739638,2005-02-06
10145,7,205,1166,S24_1578,Shipped,43,103.68,4458.24,spain,10145-7,205-GL756480,3879.96,GL756480,2003-12-04
10145,7,205,1166,S24_1578,Shipped,43,103.68,4458.24,spain,10145-7,205-LL562733,50342.74,LL562733,2003-09-05
10145,7,205,1166,S24_1578,Shipped,43,103.68,4458.24,spain,10145-7,205-NM739638,39580.6,NM739638,2005-02-06
10145,8,205,1166,S10_4698,Shipped,33,154.93,5112.69,spain,10145-8,205-GL756480,3879.96,GL756480,2003-12-04
10145,8,205,1166,S10_4698,Shipped,33,154.93,5112.69,spain,10145-8,205-LL562733,50342.74,LL562733,2003-09-05
10145,8,205,1166,S10_4698,Shipped,33,154.93,5112.69,spain,10145-8,205-NM739638,39580.6,NM739638,2005-02-06
10145,9,205,1166,S10_2016,Shipped,37,104.67,3872.79,spain,10145-9,205-GL756480,3879.96,GL756480,2003-12-04
10145,9,205,1166,S10_2016,Shipped,37,104.67,3872.79,spain,10145-9,205-LL562733,50342.74,LL562733,2003-09-05
10145,9,205,1166,S10_2016,Shipped,37,104.67,3872.79,spain,10145-9,205-NM739638,39580.6,NM739638,2005-02-06
10145,10,205,1166,S18_2625,Shipped,30,52.7,1581.0,spain,10145-10,205-GL756480,3879.96,GL756480,2003-12-04
10145,10,205,1166,S18_2625,Shipped,30,52.7,1581.0,spain,10145-10,205-LL562733,50342.74,LL562733,2003-09-05
10145,10,205,1166,S18_2625,Shipped,30,52.7,1581.0,spain,10145-10,205-NM739638,39580.6,NM739638,2005-02-06
10145,11,205,1166,S24_2000,Shipped,47,63.98,3007.06,spain,10145-11,205-GL756480,3879.96,GL756480,2003-12-04
10145,11,205,1166,S24_2000,Shipped,47,63.98,3007.06,spain,10145-11,205-LL562733,50342.74,LL562733,2003-09-05
10145,11,205,1166,S24_2000,Shipped,47,63.98,3007.06,spain,10145-11,205-NM739638,39580.6,NM739638,2005-02-06
10145,12,205,1166,S32_1374,Shipped,33,99.89,3296.37,spain,10145-12,205-GL756480,3879.96,GL756480,2003-12-04
10145,12,205,1166,S32_1374,Shipped,33,99.89,3296.37,spain,10145-12,205-LL562733,50342.74,LL562733,2003-09-05
10145,12,205,1166,S32_1374,Shipped,33,99.89,3296.37,spain,10145-12,205-NM739638,39580.6,NM739638,2005-02-06
10145,13,205,1166,S700_2834,Shipped,20,113.9,2278.0,spain,10145-13,205-GL756480,3879.96,GL756480,2003-12-04
10145,13,205,1166,S700_2834,Shipped,20,113.9,2278.0,spain,10145-13,205-LL562733,50342.74,LL562733,2003-09-05
10145,13,205,1166,S700_2834,Shipped,20,113.9,2278.0,spain,10145-13,205-NM739638,39580.6,NM739638,2005-02-06
10145,14,205,1166,S18_2581,Shipped,30,71.81,2154.3,spain,10145-14,205-GL756480,3879.96,GL756480,2003-12-04
10145,14,205,1166,S18_2581,Shipped,30,71.81,2154.3,spain,10145-14,205-LL562733,50342.74,LL562733,2003-09-05
10145,14,205,1166,S18_2581,Shipped,30,71.81,2154.3,spain,10145-14,205-NM739638,39580.6,NM739638,2005-02-06
10145,15,205,1166,S24_4278,Shipped,33,71.73,2367.09,spain,10145-15,205-GL756480,3879.96,GL756480,2003-12-04
10145,15,205,1166,S24_4278,Shipped,33,71.73,2367.09,spain,10145-15,205-LL562733,50342.74,LL562733,2003-09-05
10145,15,205,1166,S24_4278,Shipped,33,71.73,2367.09,spain,10145-15,205-NM739638,39580.6,NM739638,2005-02-06
10145,16,205,1166,S24_1785,Shipped,40,87.54,3501.6,spain,10145-16,205-GL756480,3879.96,GL756480,2003-12-04
10145,16,205,1166,S24_1785,Shipped,40,87.54,3501.6,spain,10145-16,205-LL562733,50342.74,LL562733,2003-09-05
10145,16,205,1166,S24_1785,Shipped,40,87.54,3501.6,spain,10145-16,205-NM739638,39580.6,NM739638,2005-02-06
10146,1,447,1323,S18_4721,Shipped,29,130.94,3797.26,spain,10146-1,447-AO757239,6631.36,AO757239,2003-09-15
10146,1,447,1323,S18_4721,Shipped,29,130.94,3797.26,spain,10146-1,447-ER615123,17032.29,ER615123,2003-06-25
10146,1,447,1323,S18_4721,Shipped,29,130.94,3797.26,spain,10146-1,447-OU516561,26304.13,OU516561,2004-12-17
10146,2,447,1323,S18_3782,Shipped,47,60.3,2834.1,spain,10146-2,447-AO757239,6631.36,AO757239,2003-09-15
10146,2,447,1323,S18_3782,Shipped,47,60.3,2834.1,spain,10146-2,447-ER615123,17032.29,ER615123,2003-06-25
10146,2,447,1323,S18_3782,Shipped,47,60.3,2834.1,spain,10146-2,447-OU516561,26304.13,OU516561,2004-12-17
10147,1,379,1188,S24_2972,Shipped,25,33.23,830.75,spain,10147-1,379-CA762595,28322.83,CA762595,2005-02-12
10147,1,379,1188,S24_2972,Shipped,25,33.23,830.75,spain,10147-1,379-FR499138,32680.31,FR499138,2003-09-16
10147,1,379,1188,S24_2972,Shipped,25,33.23,830.75,spain,10147-1,379-GB890854,12530.51,GB890854,2004-08-02
10147,2,379,1188,S24_3856,Shipped,23,123.58,2842.34,spain,10147-2,379-CA762595,28322.83,CA762595,2005-02-12
10147,2,379,1188,S24_3856,Shipped,23,123.58,2842.34,spain,10147-2,379-FR499138,32680.31,FR499138,2003-09-16
10147,2,379,1188,S24_3856,Shipped,23,123.58,2842.34,spain,10147-2,379-GB890854,12530.51,GB890854,2004-08-02
10147,3,379,1188,S18_1889,Shipped,26,70.84,1841.84,spain,10147-3,379-CA762595,28322.83,CA762595,2005-02-12
10147,3,379,1188,S18_1889,Shipped,26,70.84,1841.84,spain,10147-3,379-FR499138,32680.31,FR499138,2003-09-16
10147,3,379,1188,S18_1889,Shipped,26,70.84,1841.84,spain,10147-3,379-GB890854,12530.51,GB890854,2004-08-02
10147,4,379,1188,S12_4675,Shipped,33,97.89,3230.37,spain,10147-4,379-CA762595,28322.83,CA762595,2005-02-12
10147,4,379,1188,S12_4675,Shipped,33,97.89,3230.37,spain,10147-4,379-FR499138,32680.31,FR499138,2003-09-16
10147,4,379,1188,S12_4675,Shipped,33,97.89,3230.37,spain,10147-4,379-GB890854,12530.51,GB890854,2004-08-02
10147,5,379,1188,S12_3380,Shipped,31,110.39,3422.09,spain,10147-5,379-CA762595,28322.83,CA762595,2005-02-12
10147,5,379,1188,S12_3380,Shipped,31,110.39,3422.09,spain,10147-5,379-FR499138,32680.31,FR499138,2003-09-16
10147,5,379,1188,S12_3380,Shipped,31,110.39,3422.09,spain,10147-5,379-GB890854,12530.51,GB890854,2004-08-02
10147,6,379,1188,S24_3371,Shipped,30,48.98,1469.4,spain,10147-6,379-CA762595,28322.83,CA762595,2005-02-12
10147,6,379,1188,S24_3371,Shipped,30,48.98,1469.4,spain,10147-6,379-FR499138,32680.31,FR499138,2003-09-16
10147,6,379,1188,S24_3371,Shipped,30,48.98,1469.4,spain,10147-6,379-GB890854,12530.51,GB890854,2004-08-02
10147,7,379,1188,S12_1099,Shipped,48,161.49,7751.52,spain,10147-7,379-CA762595,28322.83,CA762595,2005-02-12
10147,7,379,1188,S12_1099,Shipped,48,161.49,7751.52,spain,10147-7,379-FR499138,32680.31,FR499138,2003-09-16
10147,7,379,1188,S12_1099,Shipped,48,161.49,7751.52,spain,10147-7,379-GB890854,12530.51,GB890854,2004-08-02
10147,8,379,1188,S12_3990,Shipped,21,74.21,1558.41,spain,10147-8,379-CA762595,28322.83,CA762595,2005-02-12
10147,8,379,1188,S12_3990,Shipped,21,74.21,1558.41,spain,10147-8,379-FR499138,32680.31,FR499138,2003-09-16
10147,8,379,1188,S12_3990,Shipped,21,74.21,1558.41,spain,10147-8,379-GB890854,12530.51,GB890854,2004-08-02
10147,9,379,1188,S18_3482,Shipped,37,129.35,4785.95,spain,10147-9,379-CA762595,28322.83,CA762595,2005-02-12
10147,9,379,1188,S18_3482,Shipped,37,129.35,4785.95,spain,10147-9,379-FR499138,32680.31,FR499138,2003-09-16
10147,9,379,1188,S18_3482,Shipped,37,129.35,4785.95,spain,10147-9,379-GB890854,12530.51,GB890854,2004-08-02
10147,10,379,1188,S18_3278,Shipped,36,74.78,2692.08,spain,10147-10,379-CA762595,28322.83,CA762595,2005-02-12
10147,10,379,1188,S18_3278,Shipped,36,74.78,2692.08,spain,10147-10,379-FR499138,32680.31,FR499138,2003-09-16
10147,10,379,1188,S18_3278,Shipped,36,74.78,2692.08,spain,10147-10,379-GB890854,12530.51,GB890854,2004-08-02
10147,11,379,1188,S24_4620,Shipped,31,72.76,2255.56,spain,10147-11,379-CA762595,28322.83,CA762595,2005-02-12
10147,11,379,1188,S24_4620,Shipped,31,72.76,2255.56,spain,10147-11,379-FR499138,32680.31,FR499138,2003-09-16
10147,11,379,1188,S24_4620,Shipped,31,72.76,2255.56,spain,10147-11,379-GB890854,12530.51,GB890854,2004-08-02
10148,1,276,1611,S18_4409,Shipped,34,83.75,2847.5,spain,10148-1,276-EM979878,27083.78,EM979878,2005-02-09
10148,1,276,1611,S18_4409,Shipped,34,83.75,2847.5,spain,10148-1,276-KM841847,38547.19,KM841847,2003-11-13
10148,1,276,1611,S18_4409,Shipped,34,83.75,2847.5,spain,10148-1,276-LE432182,41554.73,LE432182,2003-09-28
10148,1,276,1611,S18_4409,Shipped,34,83.75,2847.5,spain,10148-1,276-OJ819725,29848.52,OJ819725,2005-04-30
10148,2,276,1611,S18_4933,Shipped,29,66.28,1922.12,spain,10148-2,276-EM979878,27083.78,EM979878,2005-02-09
10148,2,276,1611,S18_4933,Shipped,29,66.28,1922.12,spain,10148-2,276-KM841847,38547.19,KM841847,2003-11-13
10148,2,276,1611,S18_4933,Shipped,29,66.28,1922.12,spain,10148-2,276-LE432182,41554.73,LE432182,2003-09-28
10148,2,276,1611,S18_4933,Shipped,29,66.28,1922.12,spain,10148-2,276-OJ819725,29848.52,OJ819725,2005-04-30
10148,3,276,1611,S24_2887,Shipped,34,115.09,3913.06,spain,10148-3,276-EM979878,27083.78,EM979878,2005-02-09
10148,3,276,1611,S24_2887,Shipped,34,115.09,3913.06,spain,10148-3,276-KM841847,38547.19,KM841847,2003-11-13
10148,3,276,1611,S24_2887,Shipped,34,115.09,3913.06,spain,10148-3,276-LE432182,41554.73,LE432182,2003-09-28
10148,3,276,1611,S24_2887,Shipped,34,115.09,3913.06,spain,10148-3,276-OJ819725,29848.52,OJ819725,2005-04-30
10148,4,276,1611,S24_2766,Shipped,21,77.24,1622.04,spain,10148-4,276-EM979878,27083.78,EM979878,2005-02-09
